scenario,Type,.05,.01
mu: 0- eps: 0,ell_0.3_Markov,0.04125,0.0125
mu: 0- eps: 0,ell_0.2_Markov,0.0425,0.0125
mu: 0- eps: 0,ell_0.4_Markov,0.0375,0.01125
mu: 0- eps: 0,ell_0.5_Markov,0.035,0.01125
mu: 0- eps: 0,ell_0.1_Markov,0.04875,0.01375
