mc-0.1,mc-0.5,markov-0.1,markov-0.5
0.028241149700195665,0.040520673585828566,0.02812720595043927,0.040626907985541194
0.006302181760293875,0.005111460020478814,0.006319588194607782,0.005170273722203447
