scenario,Type,.05,.01
mu: 0- eps: 0,ell_0.3_Markov,0.03125,0.00625
mu: 0- eps: 0,ell_0.2_Markov,0.03625,0.00625
mu: 0- eps: 0,ell_0.4_Markov,0.025,0.005
mu: 0- eps: 0,ell_0.5_Markov,0.0225,0.005
mu: 0- eps: 0,ell_0.1_Markov,0.04,0.0075
