scenario,Type,.05,.01
mu: 0- eps: 0,ell_0.3_Markov,0.13875,0.04375
mu: 0- eps: 0,ell_0.2_Markov,0.13375,0.04375
mu: 0- eps: 0,ell_0.4_Markov,0.1425,0.04375
mu: 0- eps: 0,ell_0.5_Markov,0.14125,0.045
mu: 0- eps: 0,ell_0.1_Markov,0.1325,0.04125
