scenario,Type,.05,.01
mu: 0- eps: 0,ell_0.4_MC,0.055,0.0125
mu: 0- eps: 0,ell_0.1_MC,0.0575,0.01375
mu: 0- eps: 0,ell_0.5_MC,0.0575,0.0125
mu: 0- eps: 0,ell_0.3_MC,0.0575,0.01375
mu: 0- eps: 0,ell_0.2_MC,0.05875,0.01375
