scenario,Type,.05,.01
mu: 0- eps: 0,ell_0.4_MC,0.095,0.02
mu: 0- eps: 0,ell_0.1_MC,0.10125,0.0225
mu: 0- eps: 0,ell_0.5_MC,0.095,0.01875
mu: 0- eps: 0,ell_0.3_MC,0.09625,0.0225
mu: 0- eps: 0,ell_0.2_MC,0.1,0.01875
