9.335298752820121448e-01
9.336939023204874344e-01
9.340249880170172769e-01
9.340571897846207117e-01
9.345524703250286391e-01
9.347010786301205298e-01
9.347461689163283349e-01
9.351272039270603909e-01
9.351341239825132767e-01
9.351848635555088940e-01
9.352009175044474487e-01
9.352369526841131098e-01
9.352577611618538844e-01
9.355386093330299024e-01
9.355624641758840676e-01
9.359393187799713854e-01
9.363115870251330630e-01
9.368030288677910988e-01
9.371153897522119802e-01
9.373621512505141418e-01
9.383558305803786359e-01
9.384036089820314563e-01
9.393732395076840325e-01
9.398216088145501246e-01
9.398694144399837302e-01
9.402380241981302955e-01
9.405233863309849784e-01
9.407591856336605662e-01
9.407739647965576157e-01
9.409520864456739631e-01
9.413338809917791705e-01
9.426783779232925653e-01
9.428542470844755163e-01
9.440269585660709950e-01
9.448217512528489515e-01
9.448588018240523523e-01
9.449151955041248385e-01
9.463845805458338534e-01
9.472911598762830954e-01
9.479016099396589956e-01
9.482104005869258501e-01
9.482454274642205805e-01
9.486435924466071201e-01
9.491109143094749179e-01
9.495527268302540458e-01
9.501850234992148536e-01
9.503457922011717685e-01
9.513189322887226629e-01
9.516416401776029987e-01
9.518609102320627624e-01
9.520331445556731165e-01
9.520662245984384819e-01
9.527189822855325341e-01
9.535101573456344903e-01
9.537092858915451332e-01
9.539008072994694665e-01
9.541021920328418560e-01
9.547857738588060306e-01
9.561225633223546794e-01
9.575935721760379105e-01
9.575965029621538172e-01
9.589991369811414756e-01
9.596639047189556848e-01
9.597113354994160073e-01
9.597792867252393778e-01
9.601182497012905603e-01
9.607316011787597754e-01
9.611525147047659257e-01
9.625676259162418980e-01
9.628536703726182644e-01
9.631611861721505186e-01
9.632790851507960772e-01
9.635407235983453056e-01
9.636034320838142708e-01
9.640135301759873432e-01
9.643372299157118022e-01
9.646710744878872479e-01
9.646857575094944792e-01
9.651774985804589813e-01
9.655463430338453446e-01
9.657210530807759374e-01
9.672515196391401338e-01
9.680643134761751645e-01
9.697281905564216764e-01
9.709356112846605491e-01
9.727766456575990262e-01
9.730607489497358209e-01
9.758283612557104858e-01
9.772240328162158374e-01
9.786389868315762408e-01
9.796242452119557909e-01
9.802992158707191095e-01
9.803543611495165733e-01
9.806485264097344334e-01
9.809318411865960430e-01
9.835332521346737966e-01
9.907539727209273561e-01
9.916145238334591605e-01
9.934371470248147817e-01
9.939508653985056341e-01
