eps,mu,Type,power,r
7,2.889,score0,500.0,16-17
7,2.889,bj,710.0,2-3
7,2.889,bj0,710.0,2-3
7,2.889,fdr,640.0,4-5
7,2.889,fdr0,640.0,4-5
7,2.889,minP,620.0,6-10
7,2.889,gnull,620.0,6-10
7,2.889,minP0,620.0,6-10
7,2.889,gnull0,620.0,6-10
7,2.889,ggnull0,620.0,6-10
3,3.0,hcFull,500.0,1
3,3.0,ghc,170.0,12-15
3,3.0,hc,170.0,12-15
3,3.0,hc0,170.0,12-15
3,3.0,ghc0,170.0,12-15
3,3.0,score,130.0,16-17
3,3.0,score0,130.0,16-17
3,3.0,fdr,480.0,2-3
3,3.0,fdr0,480.0,2-3
3,3.0,minP,470.0,4-5
3,3.0,minP0,470.0,4-5
3,3.0,bj,290.0,6-7
3,3.0,bj0,290.0,6-7
3,3.0,ggnull,230.0,8-11
3,3.0,gnull,230.0,8-11
3,3.0,gnull0,230.0,8-11
3,3.0,ggnull0,230.0,8-11
7,2.0,hcFull,250.0,1
7,2.0,ghc,130.0,10-13
7,2.0,hc,130.0,10-13
7,2.0,hc0,130.0,10-13
7,2.0,ghc0,130.0,10-13
7,2.0,ggnull,120.0,14-17
7,2.0,gnull,120.0,14-17
7,2.0,gnull0,120.0,14-17
7,2.0,ggnull0,120.0,14-17
7,2.0,minP,240.0,2-5
7,2.0,fdr,240.0,2-5
7,2.0,minP0,240.0,2-5
7,2.0,fdr0,240.0,2-5
7,2.0,score,150.0,6-7
7,2.0,score0,150.0,6-7
7,2.0,bj,140.0,8-9
7,2.0,bj0,140.0,8-9
7,3.0,hcFull,820.0,1
7,3.0,hc,630.0,12-16
7,3.0,score,630.0,12-16
7,3.0,hc0,630.0,12-16
7,3.0,ghc0,630.0,12-16
7,3.0,score0,630.0,12-16
7,3.0,ghc,620.0,17
7,3.0,bj,770.0,2-3
7,3.0,bj0,770.0,2-3
7,3.0,fdr,740.0,4-5
7,3.0,fdr0,740.0,4-5
7,3.0,minP,720.0,6-7
7,3.0,minP0,720.0,6-7
7,3.0,ggnull,710.0,8-11
7,3.0,gnull,710.0,8-11
7,3.0,gnull0,710.0,8-11
7,3.0,ggnull0,710.0,8-11
8,2.444,hcFull,430.0,1
8,2.444,ggnull,310.0,12-14
8,2.444,score,310.0,12-14
8,2.444,score0,310.0,12-14
8,2.444,gnull,300.0,15-17
8,2.444,gnull0,300.0,15-17
8,2.444,ggnull0,300.0,15-17
8,2.444,fdr,380.0,2-3
8,2.444,fdr0,380.0,2-3
8,2.444,minP,370.0,4-5
8,2.444,minP0,370.0,4-5
8,2.444,bj,350.0,6-7
8,2.444,bj0,350.0,6-7
8,2.444,ghc,340.0,8-11
8,2.444,hc,340.0,8-11
8,2.444,hc0,340.0,8-11
8,2.444,ghc0,340.0,8-11
8,2.556,hcFull,570.0,1
8,2.556,hc,390.0,13-15
8,2.556,hc0,390.0,13-15
8,2.556,ghc0,390.0,13-15
8,2.556,score,360.0,16-17
8,2.556,score0,360.0,16-17
8,2.556,fdr,510.0,2-3
8,2.556,fdr0,510.0,2-3
8,2.556,minP,500.0,4-5
8,2.556,minP0,500.0,4-5
8,2.556,bj,450.0,6-7
8,2.556,bj0,450.0,6-7
8,2.556,ggnull,400.0,8-12
8,2.556,ghc,400.0,8-12
8,2.556,gnull,400.0,8-12
8,2.556,gnull0,400.0,8-12
8,2.556,ggnull0,400.0,8-12
8,2.333,hcFull,460.0,1
8,2.333,ggnull,340.0,10-13
8,2.333,gnull,340.0,10-13
8,2.333,gnull0,340.0,10-13
8,2.333,ggnull0,340.0,10-13
8,2.333,ghc,330.0,14-17
8,2.333,hc,330.0,14-17
8,2.333,hc0,330.0,14-17
8,2.333,ghc0,330.0,14-17
8,2.333,fdr,410.0,2-3
8,2.333,fdr0,410.0,2-3
8,2.333,bj,400.0,4-5
8,2.333,bj0,400.0,4-5
8,2.333,minP,390.0,6-9
8,2.333,score,390.0,6-9
8,2.333,minP0,390.0,6-9
8,2.333,score0,390.0,6-9
8,2.667,hcFull,610.0,1
8,2.667,ghc,470.0,12-15
8,2.667,hc,470.0,12-15
8,2.667,hc0,470.0,12-15
8,2.667,ghc0,470.0,12-15
8,2.667,score,410.0,16-17
8,2.667,score0,410.0,16-17
8,2.667,bj,580.0,2-3
8,2.667,bj0,580.0,2-3
8,2.667,fdr,530.0,4-5
8,2.667,fdr0,530.0,4-5
8,2.667,ggnull,500.0,6-11
8,2.667,minP,500.0,6-11
8,2.667,gnull,500.0,6-11
8,2.667,minP0,500.0,6-11
8,2.667,gnull0,500.0,6-11
8,2.667,ggnull0,500.0,6-11
2,2.778,hcFull,220.0,1-5
2,2.778,minP,220.0,1-5
2,2.778,fdr,220.0,1-5
2,2.778,minP0,220.0,1-5
2,2.778,fdr0,220.0,1-5
2,2.778,bj,70.0,10-13
2,2.778,score,70.0,10-13
2,2.778,bj0,70.0,10-13
2,2.778,score0,70.0,10-13
2,2.778,ggnull,50.0,14-17
2,2.778,gnull,50.0,14-17
2,2.778,gnull0,50.0,14-17
2,2.778,ggnull0,50.0,14-17
2,2.778,ghc,80.0,6-9
2,2.778,hc,80.0,6-9
2,2.778,hc0,80.0,6-9
2,2.778,ghc0,80.0,6-9
8,2.222,hcFull,320.0,1
8,2.222,minP,260.0,11-15
8,2.222,gnull,260.0,11-15
8,2.222,minP0,260.0,11-15
8,2.222,gnull0,260.0,11-15
8,2.222,ggnull0,260.0,11-15
8,2.222,score,250.0,16-17
8,2.222,score0,250.0,16-17
8,2.222,bj,300.0,2-3
8,2.222,bj0,300.0,2-3
8,2.222,ghc,280.0,4-7
8,2.222,hc,280.0,4-7
8,2.222,hc0,280.0,4-7
8,2.222,ghc0,280.0,4-7
8,2.222,ggnull,270.0,8-10
8,2.222,fdr,270.0,8-10
8,2.222,fdr0,270.0,8-10
8,2.778,hcFull,710.0,1
8,2.778,ggnull,560.0,11
8,2.778,ghc,490.0,12-15
8,2.778,hc,490.0,12-15
8,2.778,hc0,490.0,12-15
8,2.778,ghc0,490.0,12-15
8,2.778,score,470.0,16-17
8,2.778,score0,470.0,16-17
8,2.778,fdr,670.0,2-3
8,2.778,fdr0,670.0,2-3
8,2.778,bj,640.0,4-5
8,2.778,bj0,640.0,4-5
8,2.778,minP,630.0,6-7
8,2.778,minP0,630.0,6-7
8,2.778,gnull,570.0,8-10
8,2.778,gnull0,570.0,8-10
8,2.778,ggnull0,570.0,8-10
2,2.889,hcFull,310.0,1-5
2,2.889,minP,310.0,1-5
2,2.889,fdr,310.0,1-5
2,2.889,minP0,310.0,1-5
2,2.889,fdr0,310.0,1-5
2,2.889,score,60.0,16-17
2,2.889,score0,60.0,16-17
2,2.889,bj,130.0,6-7
2,2.889,bj0,130.0,6-7
2,2.889,ggnull,100.0,8
2,2.889,ghc,90.0,9-15
2,2.889,hc,90.0,9-15
2,2.889,gnull,90.0,9-15
2,2.889,hc0,90.0,9-15
2,2.889,ghc0,90.0,9-15
2,2.889,gnull0,90.0,9-15
2,2.889,ggnull0,90.0,9-15
8,2.111,hcFull,280.0,1
8,2.111,bj,170.0,12-13
8,2.111,bj0,170.0,12-13
8,2.111,gnull,150.0,14-16
8,2.111,gnull0,150.0,14-16
8,2.111,ggnull0,150.0,14-16
8,2.111,ggnull,140.0,17
8,2.111,minP,260.0,2-5
8,2.111,fdr,260.0,2-5
8,2.111,minP0,260.0,2-5
8,2.111,fdr0,260.0,2-5
8,2.111,ghc,210.0,6-11
8,2.111,hc,210.0,6-11
8,2.111,score,210.0,6-11
8,2.111,hc0,210.0,6-11
8,2.111,ghc0,210.0,6-11
8,2.111,score0,210.0,6-11
8,2.889,hcFull,810.0,1
8,2.889,ghc,610.0,12-15
8,2.889,hc,610.0,12-15
8,2.889,hc0,610.0,12-15
8,2.889,ghc0,610.0,12-15
8,2.889,score,570.0,16-17
8,2.889,score0,570.0,16-17
8,2.889,fdr,750.0,2-3
8,2.889,fdr0,750.0,2-3
8,2.889,bj,740.0,4-5
8,2.889,bj0,740.0,4-5
8,2.889,minP,730.0,6-7
8,2.889,minP0,730.0,6-7
8,2.889,ggnull,690.0,8
8,2.889,gnull,680.0,9-11
8,2.889,gnull0,680.0,9-11
8,2.889,ggnull0,680.0,9-11
2,3.0,hcFull,310.0,1-3
2,3.0,fdr,310.0,1-3
2,3.0,fdr0,310.0,1-3
2,3.0,ghc,110.0,12-15
2,3.0,hc,110.0,12-15
2,3.0,hc0,110.0,12-15
2,3.0,ghc0,110.0,12-15
2,3.0,score,70.0,16-17
2,3.0,score0,70.0,16-17
2,3.0,minP,300.0,4-5
2,3.0,minP0,300.0,4-5
2,3.0,bj,200.0,6-7
2,3.0,bj0,200.0,6-7
2,3.0,ggnull,140.0,8
2,3.0,gnull,130.0,9-11
2,3.0,gnull0,130.0,9-11
2,3.0,ggnull0,130.0,9-11
8,2.0,score,240.0,1-2
8,2.0,score0,240.0,1-2
8,2.0,bj,180.0,12-13
8,2.0,bj0,180.0,12-13
8,2.0,ggnull,170.0,14
8,2.0,gnull,160.0,15-17
8,2.0,gnull0,160.0,15-17
8,2.0,ggnull0,160.0,15-17
8,2.0,hcFull,230.0,3
8,2.0,ghc,200.0,4-7
8,2.0,hc,200.0,4-7
8,2.0,hc0,200.0,4-7
8,2.0,ghc0,200.0,4-7
8,2.0,minP,190.0,8-11
8,2.0,fdr,190.0,8-11
8,2.0,minP0,190.0,8-11
8,2.0,fdr0,190.0,8-11
8,3.0,hcFull,830.0,1
8,3.0,ghc,720.0,12-15
8,3.0,hc,720.0,12-15
8,3.0,hc0,720.0,12-15
8,3.0,ghc0,720.0,12-15
8,3.0,score,600.0,16-17
8,3.0,score0,600.0,16-17
8,3.0,bj,800.0,2-5
8,3.0,fdr,800.0,2-5
8,3.0,bj0,800.0,2-5
8,3.0,fdr0,800.0,2-5
8,3.0,minP,780.0,6-7
8,3.0,minP0,780.0,6-7
8,3.0,ggnull,770.0,8-11
8,3.0,gnull,770.0,8-11
8,3.0,gnull0,770.0,8-11
8,3.0,ggnull0,770.0,8-11
