eps,mu,Type,power,r
12,2.667,score,405.8,9
10,2.222,ggnull,314.8666666666667,1
10,2.222,ghcFull,279.1333333333333,2
10,2.222,fdr,258.2333333333333,3
10,2.222,ghc,253.23333333333332,4
10,2.222,minP,252.36666666666667,5
10,2.222,gnull,246.5,6
10,2.222,hc,240.79999999999998,7
10,2.222,bj,213.7,8
10,2.222,score,206.33333333333334,9
10,2.778,ggnull,701.4333333333334,1
10,2.778,ghcFull,641.5333333333333,2
10,2.778,gnull,595.5333333333333,3
10,2.778,fdr,589.8,4
10,2.778,ghc,576.2666666666667,5
10,2.778,minP,571.3666666666667,6
10,2.778,bj,565.7666666666667,7
10,2.778,hc,533.1333333333333,8
10,2.778,score,355.8666666666667,9
12,2.222,ggnull,372.90000000000003,1
12,2.222,ghcFull,326.9666666666667,2
12,2.222,ghc,311.7666666666667,3
12,2.222,gnull,307.1333333333333,4
12,2.222,hc,301.4,5
12,2.222,fdr,297.9,6
12,2.222,minP,289.6,7
12,2.222,bj,269.43333333333334,8
12,2.222,score,250.03333333333333,9
12,2.778,ggnull,787.7666666666667,1
12,2.778,ghcFull,721.0,2
12,2.778,gnull,705.1666666666667,3
12,2.778,ghc,682.7666666666667,4
12,2.778,bj,674.5333333333333,5
12,2.778,fdr,660.3666666666667,6
12,2.778,hc,647.7,7
12,2.778,minP,637.4666666666666,8
12,2.778,score,455.26666666666665,9
10,2.111,ggnull,259.40000000000003,1
10,2.111,ghcFull,230.1,2
10,2.111,ghc,216.26666666666665,3
10,2.111,fdr,213.56666666666666,4
10,2.111,gnull,212.93333333333334,5
10,2.111,hc,209.53333333333333,6
10,2.111,minP,209.03333333333333,7
10,2.111,score,184.96666666666667,8
10,2.111,bj,181.33333333333334,9
10,2.889,ggnull,778.7333333333333,1
10,2.889,ghcFull,719.9666666666667,2
10,2.889,gnull,671.0666666666667,3
10,2.889,fdr,666.7666666666667,4
10,2.889,minP,647.8333333333334,5
10,2.889,ghc,647.2666666666667,6
10,2.889,bj,646.1666666666666,7
10,2.889,hc,598.8333333333334,8
10,2.889,score,394.56666666666666,9
12,2.111,ggnull,302.83333333333337,1
12,2.111,ghcFull,260.7333333333333,2
12,2.111,ghc,259.7,3
12,2.111,gnull,254.93333333333334,4
12,2.111,hc,254.76666666666665,5
12,2.111,fdr,239.53333333333333,6
12,2.111,minP,234.46666666666667,7
12,2.111,score,225.13333333333333,8
12,2.111,bj,217.63333333333335,9
12,2.889,ggnull,854.1,1
12,2.889,ghcFull,794.5666666666666,2
12,2.889,gnull,780.6999999999999,3
12,2.889,bj,757.1,4
12,2.889,ghc,756.6666666666667,5
12,2.889,fdr,732.6,6
12,2.889,hc,721.0333333333333,7
12,2.889,minP,711.1666666666666,8
12,2.889,score,495.40000000000003,9
14,3.0,hc,1000.0,1-8
14,3.0,gnull,1000.0,1-8
14,3.0,bj,1000.0,1-8
14,3.0,fdr,1000.0,1-8
14,3.0,minP,1000.0,1-8
14,3.0,score,1000.0,1-8
14,3.0,ggnull,1000.0,1-8
14,3.0,ghc,1000.0,1-8
16,3.0,hc,1000.0,1-8
16,3.0,gnull,1000.0,1-8
16,3.0,bj,1000.0,1-8
16,3.0,fdr,1000.0,1-8
16,3.0,minP,1000.0,1-8
16,3.0,score,1000.0,1-8
16,3.0,ggnull,1000.0,1-8
16,3.0,ghc,1000.0,1-8
18,3.0,hc,1000.0,1-8
18,3.0,gnull,1000.0,1-8
18,3.0,bj,1000.0,1-8
18,3.0,fdr,1000.0,1-8
18,3.0,minP,1000.0,1-8
18,3.0,score,1000.0,1-8
18,3.0,ggnull,1000.0,1-8
18,3.0,ghc,1000.0,1-8
20,3.0,hc,1000.0,1-8
20,3.0,gnull,1000.0,1-8
20,3.0,bj,1000.0,1-8
20,3.0,fdr,1000.0,1-8
20,3.0,minP,1000.0,1-8
20,3.0,score,1000.0,1-8
20,3.0,ggnull,1000.0,1-8
20,3.0,ghc,1000.0,1-8
10,2.0,ggnull,212.79999999999998,1
10,2.0,ghcFull,188.13333333333335,2
10,2.0,ghc,181.13333333333335,3
10,2.0,hc,177.13333333333333,4
10,2.0,gnull,177.0,5
10,2.0,fdr,176.83333333333334,6
10,2.0,minP,174.56666666666666,7
10,2.0,score,162.3,8
10,2.0,bj,144.5,9
10,3.0,ggnull,843.1333333333333,1
10,3.0,ghcFull,791.3,2
10,3.0,gnull,749.0666666666666,3
10,3.0,fdr,737.1999999999999,4
10,3.0,bj,728.9333333333333,5
10,3.0,minP,717.7666666666667,6
10,3.0,ghc,707.4333333333334,7
10,3.0,hc,662.5666666666666,8
10,3.0,score,437.09999999999997,9
12,2.0,ggnull,241.96666666666667,1
12,2.0,hc,213.7,2
12,2.0,ghcFull,212.9,3
12,2.0,ghc,212.0,4
12,2.0,gnull,207.93333333333334,5
12,2.0,fdr,199.16666666666666,6
12,2.0,score,197.4,7
12,2.0,minP,194.43333333333334,8
12,2.0,bj,172.96666666666667,9
12,3.0,ggnull,908.4333333333333,1
12,3.0,ghcFull,858.6333333333333,2
12,3.0,gnull,849.0999999999999,3
12,3.0,bj,829.2666666666667,4
12,3.0,ghc,816.6333333333333,5
12,3.0,fdr,800.7666666666667,6
12,3.0,hc,785.8333333333334,7
12,3.0,minP,779.8000000000001,8
12,3.0,score,551.8,9
8,2.444,ggnull,373.1333333333333,1
8,2.444,ghcFull,338.6333333333333,2
8,2.444,fdr,314.8666666666667,3
8,2.444,minP,307.5333333333333,4
8,2.444,ghc,276.1,5
8,2.444,gnull,273.4666666666667,6
8,2.444,hc,251.46666666666667,7
8,2.444,bj,245.0,8
8,2.444,score,194.96666666666667,9
8,2.556,ggnull,447.3666666666667,1
8,2.556,ghcFull,404.7,2
8,2.556,fdr,376.40000000000003,3
8,2.556,minP,367.83333333333337,4
8,2.556,gnull,331.3,5
8,2.556,ghc,330.7,6
8,2.556,bj,301.43333333333334,7
8,2.556,hc,299.1333333333333,8
8,2.556,score,219.53333333333333,9
14,2.444,ggnull,609.0333333333333,1
14,2.444,ghc,535.4666666666667,2
14,2.444,ghcFull,527.5999999999999,3
14,2.444,gnull,527.2666666666667,4
14,2.444,hc,512.1,5
14,2.444,bj,487.2666666666667,6
14,2.444,fdr,472.0,7
14,2.444,minP,457.3666666666666,8
14,2.444,score,393.9,9
14,2.556,ggnull,701.3333333333334,1
14,2.556,gnull,626.8666666666667,2
14,2.556,ghc,620.4333333333333,3
14,2.556,ghcFull,618.3333333333333,4
14,2.556,hc,597.5333333333334,5
14,2.556,bj,587.2333333333333,6
14,2.556,fdr,555.5,7
14,2.556,minP,535.2666666666667,8
14,2.556,score,444.16666666666663,9
8,2.333,ggnull,312.3,1
8,2.333,ghcFull,281.6333333333333,2
8,2.333,fdr,262.5,3
8,2.333,minP,256.56666666666666,4
8,2.333,ghc,239.26666666666665,5
8,2.333,gnull,232.13333333333333,6
8,2.333,hc,221.63333333333333,7
8,2.333,bj,204.93333333333334,8
8,2.333,score,177.53333333333333,9
8,2.667,ggnull,527.5999999999999,1
8,2.667,ghcFull,481.9,2
8,2.667,fdr,444.3666666666667,3
8,2.667,minP,434.06666666666666,4
8,2.667,gnull,397.43333333333334,5
8,2.667,ghc,389.76666666666665,6
8,2.667,bj,370.96666666666664,7
8,2.667,hc,348.6333333333333,8
8,2.667,score,244.26666666666665,9
14,2.333,ggnull,515.8666666666667,1
14,2.333,ghc,448.76666666666665,2
14,2.333,gnull,447.7,3
14,2.333,ghcFull,438.0333333333333,4
14,2.333,hc,434.7,5
14,2.333,bj,401.7,6
14,2.333,fdr,394.0,7
14,2.333,minP,382.56666666666666,8
14,2.333,score,347.1666666666667,9
14,2.667,ggnull,779.5333333333333,1
14,2.667,gnull,707.9666666666666,2
14,2.667,ghcFull,703.0333333333333,3
14,2.667,ghc,697.0,4
14,2.667,bj,674.5333333333333,5
14,2.667,hc,673.5666666666666,6
14,2.667,fdr,634.5666666666666,7
14,2.667,minP,613.2333333333333,8
14,2.667,score,494.93333333333334,9
8,2.222,ggnull,260.90000000000003,1
8,2.222,ghcFull,238.0,2
8,2.222,fdr,222.06666666666666,3
8,2.222,minP,218.20000000000002,4
8,2.222,ghc,202.06666666666666,5
8,2.222,gnull,195.63333333333333,6
8,2.222,hc,190.29999999999998,7
8,2.222,bj,167.63333333333333,8
8,2.222,score,163.73333333333335,9
8,2.778,ggnull,601.1999999999999,1
8,2.778,ghcFull,552.6999999999999,2
8,2.778,fdr,512.7,3
8,2.778,minP,498.6333333333333,4
8,2.778,gnull,470.1666666666667,5
8,2.778,ghc,444.53333333333336,6
8,2.778,bj,442.3666666666667,7
8,2.778,hc,393.8,8
8,2.778,score,265.79999999999995,9
14,2.222,ggnull,432.2,1
14,2.222,gnull,376.43333333333334,2
14,2.222,ghc,375.2333333333333,3
14,2.222,hc,371.40000000000003,4
14,2.222,ghcFull,369.5333333333333,5
14,2.222,bj,332.6333333333333,6
14,2.222,fdr,331.93333333333334,7
14,2.222,minP,323.40000000000003,8
14,2.222,score,308.3666666666667,9
14,2.778,ggnull,851.1999999999999,1
14,2.778,gnull,788.5,2
14,2.778,ghcFull,781.6333333333333,3
14,2.778,ghc,777.2,4
14,2.778,bj,761.7,5
14,2.778,hc,751.5,6
14,2.778,fdr,713.3000000000001,7
14,2.778,minP,691.0666666666667,8
14,2.778,score,548.9000000000001,9
16,2.889,hc,1000.0,1-8
16,2.889,gnull,1000.0,1-8
16,2.889,bj,1000.0,1-8
16,2.889,fdr,1000.0,1-8
16,2.889,minP,1000.0,1-8
16,2.889,score,1000.0,1-8
16,2.889,ggnull,1000.0,1-8
16,2.889,ghc,1000.0,1-8
18,2.889,hc,1000.0,1-8
18,2.889,gnull,1000.0,1-8
18,2.889,bj,1000.0,1-8
18,2.889,fdr,1000.0,1-8
18,2.889,minP,1000.0,1-8
18,2.889,score,1000.0,1-8
18,2.889,ggnull,1000.0,1-8
18,2.889,ghc,1000.0,1-8
20,2.889,hc,1000.0,1-8
20,2.889,gnull,1000.0,1-8
20,2.889,bj,1000.0,1-8
20,2.889,fdr,1000.0,1-8
20,2.889,minP,1000.0,1-8
20,2.889,score,1000.0,1-8
20,2.889,ggnull,1000.0,1-8
20,2.889,ghc,1000.0,1-8
8,2.111,ggnull,213.4,1
8,2.111,ghcFull,195.5,2
8,2.111,fdr,185.79999999999998,3
8,2.111,minP,182.93333333333334,4
8,2.111,ghc,173.3,5
8,2.111,gnull,167.0,6
8,2.111,hc,163.39999999999998,7
8,2.111,score,145.4,8
8,2.111,bj,140.26666666666668,9
6,2.0,hc,1.0,1-8
6,2.0,gnull,1.0,1-8
6,2.0,bj,1.0,1-8
6,2.0,fdr,1.0,1-8
6,2.0,minP,1.0,1-8
6,2.0,score,1.0,1-8
6,2.0,ggnull,1.0,1-8
6,2.0,ghc,1.0,1-8
4,2.0,hc,1.0,1-8
4,2.0,gnull,1.0,1-8
4,2.0,bj,1.0,1-8
4,2.0,fdr,1.0,1-8
4,2.0,minP,1.0,1-8
4,2.0,score,1.0,1-8
4,2.0,ggnull,1.0,1-8
4,2.0,ghc,1.0,1-8
2,2.0,hc,1.0,1-8
2,2.0,gnull,1.0,1-8
2,2.0,bj,1.0,1-8
2,2.0,fdr,1.0,1-8
2,2.0,minP,1.0,1-8
2,2.0,score,1.0,1-8
2,2.0,ggnull,1.0,1-8
2,2.0,ghc,1.0,1-8
8,2.889,ggnull,676.8333333333333,1
8,2.889,ghcFull,629.1666666666666,2
8,2.889,fdr,583.0999999999999,3
8,2.889,minP,569.3000000000001,4
8,2.889,gnull,543.5333333333333,5
8,2.889,bj,516.8333333333334,6
8,2.889,ghc,505.03333333333336,7
8,2.889,hc,454.7,8
8,2.889,score,293.9,9
14,2.111,ggnull,357.1333333333334,1
14,2.111,ghc,314.8666666666667,2
14,2.111,hc,312.2,3
14,2.111,gnull,306.93333333333334,4
14,2.111,ghcFull,304.09999999999997,5
14,2.111,fdr,277.2,6
14,2.111,minP,270.5,7
14,2.111,score,269.73333333333335,8
14,2.111,bj,264.43333333333334,9
14,2.889,ggnull,903.8000000000001,1
14,2.889,gnull,857.6666666666667,2
14,2.889,ghcFull,848.3333333333334,3
14,2.889,ghc,838.7666666666667,4
14,2.889,bj,837.9333333333333,5
14,2.889,hc,818.5666666666667,6
14,2.889,fdr,784.5999999999999,7
14,2.889,minP,758.9333333333334,8
14,2.889,score,603.1999999999999,9
8,2.0,ggnull,176.53333333333333,1
8,2.0,ghcFull,160.63333333333333,2
8,2.0,fdr,152.53333333333333,3
8,2.0,minP,150.7,4
8,2.0,ghc,144.93333333333334,5
8,2.0,gnull,139.93333333333334,6
8,2.0,hc,139.83333333333334,7
8,2.0,score,130.1,8
8,2.0,bj,115.5,9
8,3.0,ggnull,752.4,1
8,3.0,ghcFull,701.4333333333334,2
8,3.0,fdr,654.6333333333333,3
8,3.0,minP,638.7666666666667,4
8,3.0,gnull,623.6,5
8,3.0,bj,598.7666666666667,6
8,3.0,ghc,576.1666666666667,7
8,3.0,hc,519.9666666666667,8
8,3.0,score,323.6333333333333,9
14,2.0,ggnull,284.8333333333333,1
14,2.0,gnull,253.8,2
14,2.0,hc,251.2,3
14,2.0,ghc,247.66666666666669,4
14,2.0,ghcFull,246.93333333333334,5
14,2.0,score,233.8,6
14,2.0,fdr,227.20000000000002,7
14,2.0,minP,221.03333333333333,8
14,2.0,bj,212.43333333333334,9
6,2.444,ggnull,291.23333333333335,1
6,2.444,ghcFull,271.5,2
6,2.444,fdr,258.03333333333336,3
6,2.444,minP,252.8,4
6,2.444,gnull,209.4,5
6,2.444,ghc,202.1,6
6,2.444,hc,185.6,7
6,2.444,bj,185.36666666666667,8
6,2.444,score,150.10000000000002,9
6,2.556,ggnull,344.96666666666664,1
6,2.556,ghcFull,325.79999999999995,2
6,2.556,fdr,306.3666666666667,3
6,2.556,minP,302.0,4
6,2.556,gnull,242.43333333333334,5
6,2.556,ghc,240.53333333333333,6
6,2.556,bj,219.33333333333331,7
6,2.556,hc,208.2,8
6,2.556,score,159.1,9
16,2.444,ggnull,676.2333333333333,1
16,2.444,gnull,613.4333333333334,2
16,2.444,ghc,609.5333333333334,3
16,2.444,hc,593.6666666666666,4
16,2.444,ghcFull,585.2666666666668,5
16,2.444,bj,568.8333333333333,6
16,2.444,fdr,517.8000000000001,7
16,2.444,minP,498.2,8
16,2.444,score,464.5,9
16,2.556,ggnull,760.1999999999999,1
16,2.556,gnull,703.1666666666667,2
16,2.556,ghc,700.2333333333333,3
16,2.556,hc,682.9,4
16,2.556,ghcFull,673.9000000000001,5
16,2.556,bj,665.4333333333333,6
16,2.556,fdr,603.6,7
16,2.556,minP,581.0,8
16,2.556,score,524.3,9
6,2.333,ggnull,245.2,1
6,2.333,ghcFull,227.9333333333333,2
6,2.333,fdr,216.79999999999998,3
6,2.333,minP,213.53333333333333,4
6,2.333,ghc,180.9,5
6,2.333,gnull,174.96666666666667,6
6,2.333,hc,165.73333333333335,7
6,2.333,bj,151.79999999999998,8
6,2.333,score,138.36666666666667,9
4,2.222,hc,1.0,1-8
4,2.222,gnull,1.0,1-8
4,2.222,bj,1.0,1-8
4,2.222,fdr,1.0,1-8
4,2.222,minP,1.0,1-8
4,2.222,score,1.0,1-8
4,2.222,ggnull,1.0,1-8
4,2.222,ghc,1.0,1-8
4,2.111,hc,1.0,1-8
4,2.111,gnull,1.0,1-8
4,2.111,bj,1.0,1-8
4,2.111,fdr,1.0,1-8
4,2.111,minP,1.0,1-8
4,2.111,score,1.0,1-8
4,2.111,ggnull,1.0,1-8
4,2.111,ghc,1.0,1-8
2,2.222,hc,1.0,1-8
2,2.222,gnull,1.0,1-8
2,2.222,bj,1.0,1-8
2,2.222,fdr,1.0,1-8
2,2.222,minP,1.0,1-8
2,2.222,score,1.0,1-8
2,2.222,ggnull,1.0,1-8
2,2.222,ghc,1.0,1-8
2,2.111,hc,1.0,1-8
2,2.111,gnull,1.0,1-8
2,2.111,bj,1.0,1-8
2,2.111,fdr,1.0,1-8
2,2.111,minP,1.0,1-8
2,2.111,score,1.0,1-8
2,2.111,ggnull,1.0,1-8
2,2.111,ghc,1.0,1-8
6,2.667,ggnull,411.43333333333334,1
6,2.667,ghcFull,386.0,2
6,2.667,fdr,364.46666666666664,3
6,2.667,minP,356.43333333333334,4
6,2.667,gnull,289.73333333333335,5
6,2.667,ghc,276.1666666666667,6
6,2.667,bj,268.93333333333334,7
6,2.667,hc,242.7,8
6,2.667,score,180.5,9
16,2.333,ggnull,572.3666666666667,1
16,2.333,ghc,518.6333333333333,2
16,2.333,gnull,515.1666666666666,3
16,2.333,hc,509.2,4
16,2.333,ghcFull,486.8666666666667,5
16,2.333,bj,467.7,6
16,2.333,fdr,429.56666666666666,7
16,2.333,minP,414.5,8
16,2.333,score,413.8,9
16,2.667,ggnull,836.7,1
16,2.667,gnull,786.6999999999999,2
16,2.667,ghc,778.1666666666666,3
16,2.667,hc,763.5,4
16,2.667,ghcFull,759.5333333333333,5
16,2.667,bj,756.2333333333333,6
16,2.667,fdr,682.5,7
16,2.667,minP,658.3,8
16,2.667,score,581.3333333333334,9
6,2.222,ggnull,203.73333333333332,1
6,2.222,ghcFull,190.0,2
6,2.222,fdr,182.13333333333335,3
6,2.222,minP,179.29999999999998,4
6,2.222,ghc,153.43333333333334,5
6,2.222,gnull,147.0,6
6,2.222,hc,142.8,7
6,2.222,bj,130.3,8
6,2.222,score,124.93333333333332,9
6,2.778,ggnull,478.6333333333334,1
6,2.778,ghcFull,446.6333333333333,2
6,2.778,fdr,420.3333333333333,3
6,2.778,minP,410.23333333333335,4
6,2.778,gnull,339.2,5
6,2.778,ghc,319.5,6
6,2.778,bj,319.26666666666665,7
6,2.778,hc,272.7,8
6,2.778,score,191.70000000000002,9
16,2.222,ggnull,477.76666666666665,1
16,2.222,ghc,431.46666666666664,2
16,2.222,hc,431.33333333333337,3
16,2.222,gnull,430.33333333333337,4
16,2.222,ghcFull,404.4,5
16,2.222,bj,381.26666666666665,6
16,2.222,score,361.23333333333335,7
16,2.222,fdr,360.8666666666667,8
16,2.222,minP,349.73333333333335,9
16,2.778,ggnull,901.4,1
16,2.778,gnull,859.5333333333334,2
16,2.778,ghc,847.8666666666667,3
16,2.778,bj,836.6333333333333,4
16,2.778,ghcFull,835.0999999999999,5
16,2.778,hc,833.5333333333333,6
16,2.778,fdr,761.7333333333333,7
16,2.778,minP,736.3333333333333,8
16,2.778,score,636.5666666666666,9
6,2.111,ggnull,167.33333333333334,1
6,2.111,ghcFull,156.03333333333333,2
6,2.111,fdr,150.36666666666667,3
6,2.111,minP,148.53333333333333,4
6,2.111,ghc,132.13333333333333,5
6,2.111,hc,127.56666666666666,6
6,2.111,gnull,126.26666666666667,7
6,2.111,score,116.56666666666666,8
6,2.111,bj,107.43333333333334,9
6,2.889,ggnull,549.0333333333334,1
6,2.889,ghcFull,512.9333333333334,2
6,2.889,fdr,482.3666666666667,3
6,2.889,minP,472.3,4
6,2.889,gnull,404.1,5
6,2.889,bj,382.06666666666666,6
6,2.889,ghc,365.70000000000005,7
6,2.889,hc,317.9666666666667,8
6,2.889,score,210.33333333333334,9
16,2.111,ggnull,403.56666666666666,1
16,2.111,hc,367.3,2
16,2.111,ghc,364.3666666666667,3
16,2.111,gnull,361.8333333333333,4
16,2.111,ghcFull,340.23333333333335,5
16,2.111,score,320.76666666666665,6
16,2.111,bj,313.43333333333334,7
16,2.111,fdr,305.23333333333335,8
16,2.111,minP,296.43333333333334,9
6,3.0,ggnull,618.3666666666667,1
6,3.0,ghcFull,585.6333333333333,2
6,3.0,fdr,551.4666666666667,3
6,3.0,minP,538.8333333333334,4
6,3.0,gnull,465.96666666666664,5
6,3.0,bj,448.2333333333333,6
6,3.0,ghc,415.23333333333335,7
6,3.0,hc,353.8666666666667,8
6,3.0,score,227.33333333333334,9
16,2.0,ggnull,323.6333333333333,1
16,2.0,hc,296.23333333333335,2
16,2.0,gnull,292.1,3
16,2.0,ghc,289.5,4
16,2.0,score,271.6333333333333,5
16,2.0,ghcFull,271.6,6
16,2.0,fdr,247.73333333333332,7
16,2.0,bj,245.63333333333335,8
16,2.0,minP,241.73333333333332,9
4,2.444,ggnull,212.79999999999998,1
4,2.444,ghcFull,204.8,2
4,2.444,fdr,197.56666666666666,3
4,2.444,minP,195.26666666666668,4
4,2.444,gnull,142.66666666666666,5
4,2.444,ghc,140.13333333333333,6
4,2.444,bj,130.76666666666668,7
4,2.444,hc,127.13333333333333,8
4,2.444,score,111.13333333333334,9
2,2.333,hc,1.0,1-8
2,2.333,gnull,1.0,1-8
2,2.333,bj,1.0,1-8
2,2.333,fdr,1.0,1-8
2,2.333,minP,1.0,1-8
2,2.333,score,1.0,1-8
2,2.333,ggnull,1.0,1-8
2,2.333,ghc,1.0,1-8
4,2.556,ggnull,248.76666666666665,1
4,2.556,ghcFull,236.46666666666667,2
4,2.556,fdr,227.26666666666668,3
4,2.556,minP,223.43333333333334,4
4,2.556,gnull,166.13333333333333,5
4,2.556,ghc,159.33333333333331,6
4,2.556,bj,153.13333333333335,7
4,2.556,hc,141.56666666666666,8
4,2.556,score,112.53333333333333,9
2,2.444,hc,1.0,1-8
2,2.444,gnull,1.0,1-8
2,2.444,bj,1.0,1-8
2,2.444,fdr,1.0,1-8
2,2.444,minP,1.0,1-8
2,2.444,score,1.0,1-8
2,2.444,ggnull,1.0,1-8
2,2.444,ghc,1.0,1-8
18,2.444,ggnull,730.9666666666667,1
18,2.444,gnull,686.4333333333334,2
18,2.444,ghc,686.0333333333334,3
18,2.444,hc,679.7333333333333,4
18,2.444,bj,644.6333333333333,5
18,2.444,ghcFull,634.9666666666667,6
18,2.444,fdr,560.1,7
18,2.444,score,546.0,8
18,2.444,minP,539.2,9
18,2.556,ggnull,816.9333333333333,1
18,2.556,gnull,774.9,2
18,2.556,ghc,770.3,3
18,2.556,hc,759.7333333333333,4
18,2.556,bj,740.5666666666667,5
18,2.556,ghcFull,724.5,6
18,2.556,fdr,644.5,7
18,2.556,minP,621.4666666666666,8
18,2.556,score,599.9,9
4,2.333,ggnull,178.2,1
4,2.333,ghcFull,170.33333333333334,2
4,2.333,fdr,163.76666666666668,3
4,2.333,minP,162.36666666666665,4
4,2.333,ghc,128.16666666666669,5
4,2.333,gnull,119.76666666666667,6
4,2.333,hc,113.46666666666665,7
4,2.333,bj,107.83333333333334,8
4,2.333,score,103.56666666666666,9
4,2.667,ggnull,287.6,1
4,2.667,ghcFull,277.1666666666667,2
4,2.667,fdr,266.8666666666666,3
4,2.667,minP,263.40000000000003,4
4,2.667,gnull,186.86666666666665,5
4,2.667,ghc,179.73333333333332,6
4,2.667,bj,174.93333333333334,7
4,2.667,hc,154.16666666666669,8
4,2.667,score,123.83333333333334,9
18,2.333,ggnull,638.4333333333333,1
18,2.333,gnull,591.4000000000001,2
18,2.333,ghc,589.4666666666667,3
18,2.333,hc,586.5666666666667,4
18,2.333,bj,542.9000000000001,5
18,2.333,ghcFull,537.8666666666667,6
18,2.333,score,482.73333333333335,7
18,2.333,fdr,474.1666666666667,8
18,2.333,minP,457.53333333333336,9
18,2.667,ggnull,885.1,1
18,2.667,gnull,851.5,2
18,2.667,ghc,839.3666666666667,3
18,2.667,hc,832.3333333333334,4
18,2.667,bj,826.3000000000001,5
18,2.667,ghcFull,807.3666666666667,6
18,2.667,fdr,729.4666666666667,7
18,2.667,minP,703.0999999999999,8
18,2.667,score,665.4333333333333,9
20,2.778,hc,1000.0,1-8
20,2.778,gnull,1000.0,1-8
20,2.778,bj,1000.0,1-8
20,2.778,fdr,1000.0,1-8
20,2.778,minP,1000.0,1-8
20,2.778,score,1000.0,1-8
20,2.778,ggnull,1000.0,1-8
20,2.778,ghc,1000.0,1-8
4,2.778,ggnull,343.1666666666667,1
4,2.778,ghcFull,330.29999999999995,2
4,2.778,fdr,315.3,3
4,2.778,minP,311.3,4
4,2.778,gnull,221.0,5
4,2.778,bj,208.33333333333334,6
4,2.778,ghc,204.7,7
4,2.778,hc,173.63333333333333,8
4,2.778,score,129.89999999999998,9
18,2.222,ggnull,538.0,1
18,2.222,ghc,497.8,2
18,2.222,hc,497.5333333333333,3
18,2.222,gnull,493.93333333333334,4
18,2.222,ghcFull,450.7333333333333,5
18,2.222,bj,443.6,6
18,2.222,score,419.70000000000005,7
18,2.222,fdr,399.3666666666667,8
18,2.222,minP,386.29999999999995,9
18,2.778,ggnull,931.9,1
18,2.778,gnull,907.8666666666667,2
18,2.778,ghc,895.5666666666666,3
18,2.778,bj,890.8000000000001,4
18,2.778,hc,889.2333333333333,5
18,2.778,ghcFull,875.1999999999999,6
18,2.778,fdr,799.2,7
18,2.778,minP,771.1666666666666,8
18,2.778,score,720.5,9
4,2.889,ggnull,399.5,1
