eps,mu,Type,power,r
12,2.222,bj,219.33333333333331,8
12,2.222,score,199.23333333333335,9
12,2.778,ggnull,704.2,1
12,2.778,ghcFull,636.8333333333334,2
12,2.778,gnull,620.7333333333333,3
12,2.778,ghc,600.1333333333333,4
12,2.778,fdr,584.1333333333333,5
12,2.778,bj,581.9666666666666,6
12,2.778,hc,567.3666666666667,7
12,2.778,minP,565.2333333333333,8
12,2.778,score,343.8333333333333,9
14,2.222,ggnull,349.73333333333335,1
14,2.222,gnull,312.7,2
14,2.222,ghc,309.46666666666664,3
14,2.222,hc,306.06666666666666,4
14,2.222,ghcFull,303.83333333333337,5
14,2.222,fdr,278.03333333333336,6
14,2.222,minP,271.1,7
14,2.222,bj,262.53333333333336,8
14,2.222,score,235.33333333333334,9
14,2.778,ggnull,777.5999999999999,1
14,2.778,gnull,713.6333333333333,2
14,2.778,ghcFull,704.0666666666666,3
14,2.778,ghc,697.7333333333333,4
14,2.778,bj,674.7333333333333,5
14,2.778,hc,670.4333333333333,6
14,2.778,fdr,640.2,7
14,2.778,minP,617.5333333333334,8
14,2.778,score,422.73333333333335,9
12,2.111,ggnull,246.56666666666666,1
12,2.111,ghcFull,217.26666666666665,2
12,2.111,gnull,214.4,3
12,2.111,hc,213.93333333333334,4
12,2.111,ghc,212.46666666666667,5
12,2.111,fdr,200.73333333333335,6
12,2.111,minP,196.16666666666666,7
12,2.111,bj,177.46666666666667,8
12,2.111,score,175.3,9
9,2.0,hc,1.0,1-8
9,2.0,gnull,1.0,1-8
9,2.0,bj,1.0,1-8
9,2.0,fdr,1.0,1-8
9,2.0,minP,1.0,1-8
9,2.0,score,1.0,1-8
9,2.0,ggnull,1.0,1-8
9,2.0,ghc,1.0,1-8
7,2.0,hc,1.0,1-8
7,2.0,gnull,1.0,1-8
7,2.0,bj,1.0,1-8
7,2.0,fdr,1.0,1-8
7,2.0,minP,1.0,1-8
7,2.0,score,1.0,1-8
7,2.0,ggnull,1.0,1-8
7,2.0,ghc,1.0,1-8
4,2.0,hc,1.0,1-8
4,2.0,gnull,1.0,1-8
4,2.0,bj,1.0,1-8
4,2.0,fdr,1.0,1-8
4,2.0,minP,1.0,1-8
4,2.0,score,1.0,1-8
4,2.0,ggnull,1.0,1-8
4,2.0,ghc,1.0,1-8
2,2.0,hc,1.0,1-8
2,2.0,gnull,1.0,1-8
2,2.0,bj,1.0,1-8
2,2.0,fdr,1.0,1-8
2,2.0,minP,1.0,1-8
2,2.0,score,1.0,1-8
2,2.0,ggnull,1.0,1-8
2,2.0,ghc,1.0,1-8
12,2.889,ggnull,783.9000000000001,1
12,2.889,ghcFull,724.7,2
12,2.889,gnull,706.9333333333333,3
12,2.889,ghc,680.5666666666666,4
12,2.889,bj,671.9666666666667,5
12,2.889,fdr,666.4,6
12,2.889,hc,646.3333333333334,7
12,2.889,minP,645.9666666666667,8
12,2.889,score,383.06666666666666,9
14,2.111,ggnull,280.3333333333333,1
14,2.111,gnull,256.3666666666667,2
14,2.111,hc,252.13333333333333,3
14,2.111,ghc,248.20000000000002,4
14,2.111,ghcFull,245.10000000000002,5
14,2.111,fdr,225.0,6
14,2.111,minP,219.36666666666665,7
14,2.111,bj,211.26666666666665,8
14,2.111,score,209.03333333333333,9
14,2.889,ggnull,847.1666666666666,1
14,2.889,gnull,792.8666666666667,2
14,2.889,ghcFull,785.2666666666667,3
14,2.889,ghc,770.9333333333334,4
14,2.889,bj,760.9333333333334,5
14,2.889,hc,744.5,6
14,2.889,fdr,722.7,7
14,2.889,minP,700.7666666666667,8
14,2.889,score,465.03333333333336,9
12,2.0,ggnull,200.6,1
12,2.0,gnull,181.7,2
12,2.0,hc,181.29999999999998,3
12,2.0,ghcFull,179.53333333333333,4
12,2.0,ghc,175.23333333333332,5
12,2.0,fdr,167.2,6
12,2.0,minP,163.73333333333335,7
12,2.0,score,158.66666666666669,8
12,2.0,bj,145.5666666666667,9
12,3.0,ggnull,850.0666666666666,1
12,3.0,ghcFull,792.7333333333332,2
12,3.0,gnull,781.5999999999999,3
12,3.0,bj,753.1666666666666,4
12,3.0,ghc,750.0333333333333,5
12,3.0,fdr,734.1333333333333,6
12,3.0,hc,714.6666666666666,7
12,3.0,minP,712.9666666666666,8
12,3.0,score,423.3,9
14,2.0,ggnull,226.03333333333333,1
14,2.0,gnull,215.33333333333331,2
14,2.0,hc,212.79999999999998,3
14,2.0,ghc,204.96666666666667,4
14,2.0,ghcFull,198.9,5
14,2.0,fdr,185.79999999999998,6
14,2.0,score,184.79999999999998,7
14,2.0,minP,181.63333333333335,8
14,2.0,bj,171.86666666666667,9
14,3.0,ggnull,902.9666666666667,1
14,3.0,gnull,860.7,2
14,3.0,ghcFull,849.2666666666667,3
14,3.0,bj,837.9333333333333,4
14,3.0,ghc,833.4,5
14,3.0,hc,811.5333333333333,6
14,3.0,fdr,788.5666666666666,7
14,3.0,minP,766.6333333333334,8
14,3.0,score,516.8666666666667,9
9,2.444,ggnull,347.7,1
9,2.444,ghcFull,314.06666666666666,2
9,2.444,fdr,292.0,3
9,2.444,minP,284.93333333333334,4
9,2.444,gnull,274.8333333333333,5
9,2.444,ghc,270.8666666666666,6
9,2.444,hc,251.03333333333333,7
9,2.444,bj,237.46666666666667,8
9,2.444,score,181.83333333333334,9
9,2.556,ggnull,420.96666666666664,1
9,2.556,ghcFull,383.90000000000003,2
9,2.556,fdr,355.6666666666667,3
9,2.556,minP,345.1666666666667,4
9,2.556,gnull,328.03333333333336,5
9,2.556,ghc,321.4666666666667,6
9,2.556,hc,291.96666666666664,7
9,2.556,bj,290.2,8
9,2.556,score,198.66666666666666,9
17,2.444,ggnull,604.0,1
17,2.444,gnull,562.5666666666666,2
17,2.444,ghc,549.8,3
17,2.444,hc,546.1333333333333,4
17,2.444,ghcFull,519.5666666666666,5
17,2.444,bj,506.90000000000003,6
17,2.444,fdr,466.73333333333335,7
17,2.444,minP,452.1,8
17,2.444,score,387.03333333333336,9
17,2.556,ggnull,699.9333333333333,1
17,2.556,gnull,652.7666666666668,2
17,2.556,ghc,643.5,3
17,2.556,hc,631.1,4
17,2.556,ghcFull,614.8000000000001,5
17,2.556,bj,606.0,6
17,2.556,fdr,547.8666666666666,7
17,2.556,minP,528.4,8
17,2.556,score,431.3666666666667,9
9,2.333,ggnull,287.96666666666664,1
9,2.333,ghcFull,261.8333333333333,2
9,2.333,fdr,245.0,3
9,2.333,minP,240.03333333333333,4
9,2.333,gnull,230.5,5
9,2.333,ghc,223.56666666666666,6
9,2.333,hc,215.76666666666665,7
9,2.333,bj,193.8,8
9,2.333,score,164.46666666666667,9
9,2.667,ggnull,492.59999999999997,1
9,2.667,ghcFull,446.43333333333334,2
9,2.667,fdr,412.3,3
9,2.667,minP,401.4,4
9,2.667,gnull,390.0,5
9,2.667,ghc,378.26666666666665,6
9,2.667,bj,353.3666666666667,7
9,2.667,hc,342.43333333333334,8
9,2.667,score,220.1,9
17,2.333,ggnull,504.2,1
17,2.333,gnull,469.03333333333336,2
17,2.333,ghc,463.0,3
17,2.333,hc,459.6333333333333,4
17,2.333,ghcFull,433.2666666666667,5
17,2.333,bj,413.6333333333333,6
17,2.333,fdr,387.6,7
17,2.333,minP,376.0,8
17,2.333,score,340.6333333333333,9
17,2.667,ggnull,784.5,1
17,2.667,gnull,743.4333333333333,2
17,2.667,ghc,726.4333333333334,3
17,2.667,hc,717.3333333333334,4
17,2.667,ghcFull,701.8666666666667,5
17,2.667,bj,700.8666666666667,6
17,2.667,fdr,632.8333333333334,7
17,2.667,minP,608.0666666666666,8
17,2.667,score,489.93333333333334,9
9,2.222,ggnull,234.8,1
9,2.222,ghcFull,214.0,2
9,2.222,fdr,200.73333333333335,3
9,2.222,minP,197.8,4
9,2.222,ghc,190.53333333333333,5
9,2.222,gnull,188.56666666666666,6
9,2.222,hc,181.43333333333334,7
9,2.222,bj,158.4,8
9,2.222,score,150.13333333333335,9
7,2.111,hc,1.0,1-8
7,2.111,gnull,1.0,1-8
7,2.111,bj,1.0,1-8
7,2.111,fdr,1.0,1-8
7,2.111,minP,1.0,1-8
7,2.111,score,1.0,1-8
7,2.111,ggnull,1.0,1-8
7,2.111,ghc,1.0,1-8
4,2.111,hc,1.0,1-8
4,2.111,gnull,1.0,1-8
4,2.111,bj,1.0,1-8
4,2.111,fdr,1.0,1-8
4,2.111,minP,1.0,1-8
4,2.111,score,1.0,1-8
4,2.111,ggnull,1.0,1-8
4,2.111,ghc,1.0,1-8
2,2.111,hc,1.0,1-8
2,2.111,gnull,1.0,1-8
2,2.111,bj,1.0,1-8
2,2.111,fdr,1.0,1-8
2,2.111,minP,1.0,1-8
2,2.111,score,1.0,1-8
2,2.111,ggnull,1.0,1-8
2,2.111,ghc,1.0,1-8
9,2.778,ggnull,572.6333333333333,1
9,2.778,ghcFull,521.8000000000001,2
9,2.778,fdr,483.1666666666667,3
9,2.778,minP,471.4,4
9,2.778,gnull,460.6,5
9,2.778,ghc,442.5,6
9,2.778,bj,424.5,7
9,2.778,hc,400.3333333333333,8
9,2.778,score,238.66666666666666,9
17,2.222,ggnull,418.1333333333334,1
17,2.222,gnull,392.03333333333336,2
17,2.222,hc,384.93333333333334,3
17,2.222,ghc,382.33333333333337,4
17,2.222,ghcFull,357.3666666666667,5
17,2.222,bj,337.76666666666665,6
17,2.222,fdr,320.16666666666663,7
17,2.222,minP,311.06666666666666,8
17,2.222,score,303.6333333333333,9
17,2.778,ggnull,861.3333333333333,1
17,2.778,gnull,825.2333333333333,2
17,2.778,ghc,803.7666666666667,3
17,2.778,bj,793.8,4
17,2.778,hc,791.9333333333334,5
17,2.778,ghcFull,786.7333333333332,6
17,2.778,fdr,717.5,7
17,2.778,minP,691.6999999999999,8
17,2.778,score,537.6999999999999,9
19,2.889,hc,1000.0,1-8
19,2.889,gnull,1000.0,1-8
19,2.889,bj,1000.0,1-8
19,2.889,fdr,1000.0,1-8
19,2.889,minP,1000.0,1-8
19,2.889,score,1000.0,1-8
19,2.889,ggnull,1000.0,1-8
19,2.889,ghc,1000.0,1-8
19,3.0,hc,1000.0,1-8
19,3.0,gnull,1000.0,1-8
19,3.0,bj,1000.0,1-8
19,3.0,fdr,1000.0,1-8
19,3.0,minP,1000.0,1-8
19,3.0,score,1000.0,1-8
19,3.0,ggnull,1000.0,1-8
19,3.0,ghc,1000.0,1-8
22,2.889,hc,1000.0,1-8
22,2.889,gnull,1000.0,1-8
22,2.889,bj,1000.0,1-8
22,2.889,fdr,1000.0,1-8
22,2.889,minP,1000.0,1-8
22,2.889,score,1000.0,1-8
22,2.889,ggnull,1000.0,1-8
22,2.889,ghc,1000.0,1-8
22,3.0,hc,1000.0,1-8
22,3.0,gnull,1000.0,1-8
22,3.0,bj,1000.0,1-8
22,3.0,fdr,1000.0,1-8
22,3.0,minP,1000.0,1-8
22,3.0,score,1000.0,1-8
22,3.0,ggnull,1000.0,1-8
22,3.0,ghc,1000.0,1-8
24,2.889,hc,1000.0,1-8
24,2.889,gnull,1000.0,1-8
24,2.889,bj,1000.0,1-8
24,2.889,fdr,1000.0,1-8
24,2.889,minP,1000.0,1-8
24,2.889,score,1000.0,1-8
24,2.889,ggnull,1000.0,1-8
24,2.889,ghc,1000.0,1-8
24,3.0,hc,1000.0,1-8
24,3.0,gnull,1000.0,1-8
24,3.0,bj,1000.0,1-8
24,3.0,fdr,1000.0,1-8
24,3.0,minP,1000.0,1-8
24,3.0,score,1000.0,1-8
24,3.0,ggnull,1000.0,1-8
24,3.0,ghc,1000.0,1-8
9,2.111,ggnull,195.16666666666666,1
9,2.111,ghcFull,179.5,2
9,2.111,fdr,170.86666666666667,3
9,2.111,minP,168.03333333333333,4
9,2.111,gnull,164.46666666666667,5
9,2.111,ghc,160.20000000000002,6
9,2.111,hc,159.36666666666665,7
9,2.111,score,135.36666666666667,8
9,2.111,bj,135.06666666666666,9
9,2.889,ggnull,650.2666666666667,1
9,2.889,ghcFull,603.5333333333334,2
9,2.889,fdr,560.0666666666667,3
9,2.889,minP,545.4,4
9,2.889,gnull,538.6,5
9,2.889,ghc,511.03333333333336,6
9,2.889,bj,505.1333333333333,7
9,2.889,hc,460.6333333333333,8
9,2.889,score,265.93333333333334,9
17,2.111,ggnull,339.3333333333333,1
17,2.111,gnull,319.76666666666665,2
17,2.111,hc,319.5,3
17,2.111,ghc,310.1333333333333,4
17,2.111,ghcFull,289.8333333333333,5
17,2.111,bj,267.1666666666667,6
17,2.111,fdr,262.2,7
17,2.111,score,260.26666666666665,8
17,2.111,minP,254.83333333333334,9
17,2.889,ggnull,914.7333333333332,1
17,2.889,gnull,888.2666666666667,2
17,2.889,ghc,871.1,3
17,2.889,bj,863.4666666666667,4
17,2.889,hc,862.6333333333333,5
17,2.889,ghcFull,856.8333333333334,6
17,2.889,fdr,790.1333333333333,7
17,2.889,minP,763.4333333333333,8
17,2.889,score,597.7333333333333,9
9,3.0,ggnull,734.5,1
9,3.0,ghcFull,682.5666666666666,2
9,3.0,fdr,638.1666666666666,3
9,3.0,minP,622.9666666666667,4
9,3.0,gnull,621.8000000000001,5
9,3.0,bj,591.2333333333333,6
9,3.0,ghc,576.5,7
9,3.0,hc,526.2666666666667,8
9,3.0,score,289.7,9
17,2.0,ggnull,268.40000000000003,1
17,2.0,gnull,265.03333333333336,2
17,2.0,hc,263.6,3
17,2.0,ghc,252.56666666666666,4
17,2.0,score,229.3,5
17,2.0,ghcFull,229.06666666666666,6
17,2.0,bj,213.13333333333335,7
17,2.0,fdr,207.66666666666666,8
17,2.0,minP,202.43333333333334,9
17,3.0,ggnull,954.4666666666667,1
17,3.0,gnull,937.5,2
17,3.0,bj,923.6999999999999,3
17,3.0,ghc,919.8333333333333,4
17,3.0,ghcFull,913.0,5
17,3.0,hc,912.0,6
17,3.0,fdr,855.7,7
17,3.0,minP,832.2,8
17,3.0,score,655.6666666666666,9
7,2.444,ggnull,281.53333333333336,1
7,2.444,ghcFull,259.5,2
7,2.444,fdr,244.43333333333334,3
7,2.444,minP,240.26666666666665,4
7,2.444,gnull,214.86666666666667,5
7,2.444,ghc,209.1,6
7,2.444,hc,193.93333333333334,7
7,2.444,bj,186.93333333333334,8
7,2.444,score,146.46666666666667,9
7,2.556,ggnull,338.1333333333333,1
7,2.556,ghcFull,312.4666666666667,2
7,2.556,fdr,292.5,3
7,2.556,minP,286.0,4
7,2.556,gnull,253.46666666666667,5
7,2.556,ghc,243.60000000000002,6
7,2.556,bj,221.70000000000002,7
7,2.556,hc,220.93333333333334,8
7,2.556,score,153.10000000000002,9
19,2.444,ggnull,654.4,1
19,2.444,gnull,625.7333333333333,2
19,2.444,hc,611.4666666666667,3
19,2.444,ghc,609.1666666666666,4
19,2.444,bj,571.6,5
19,2.444,ghcFull,561.8333333333333,6
19,2.444,fdr,497.23333333333335,7
19,2.444,minP,479.3666666666667,8
19,2.444,score,444.40000000000003,9
19,2.556,ggnull,750.7333333333333,1
19,2.556,gnull,726.2333333333332,2
19,2.556,ghc,709.9666666666666,3
19,2.556,hc,706.1333333333333,4
19,2.556,bj,677.5,5
19,2.556,ghcFull,659.0,6
19,2.556,fdr,584.8333333333334,7
19,2.556,minP,563.6,8
19,2.556,score,504.6333333333334,9
7,2.333,ggnull,232.03333333333333,1
7,2.333,ghcFull,213.93333333333334,2
7,2.333,fdr,202.6,3
7,2.333,minP,198.63333333333333,4
7,2.333,gnull,179.73333333333332,5
7,2.333,ghc,176.03333333333336,6
7,2.333,hc,165.26666666666668,7
7,2.333,bj,154.86666666666667,8
7,2.333,score,130.93333333333334,9
4,2.222,hc,1.0,1-8
4,2.222,gnull,1.0,1-8
4,2.222,bj,1.0,1-8
4,2.222,fdr,1.0,1-8
4,2.222,minP,1.0,1-8
4,2.222,score,1.0,1-8
4,2.222,ggnull,1.0,1-8
4,2.222,ghc,1.0,1-8
2,2.222,hc,1.0,1-8
2,2.222,gnull,1.0,1-8
2,2.222,bj,1.0,1-8
2,2.222,fdr,1.0,1-8
2,2.222,minP,1.0,1-8
2,2.222,score,1.0,1-8
2,2.222,ggnull,1.0,1-8
2,2.222,ghc,1.0,1-8
7,2.667,ggnull,403.8666666666667,1
7,2.667,ghcFull,371.8,2
7,2.667,fdr,349.1,3
7,2.667,minP,341.96666666666664,4
7,2.667,gnull,301.73333333333335,5
7,2.667,ghc,287.5666666666667,6
7,2.667,bj,269.6333333333333,7
7,2.667,hc,257.4666666666667,8
7,2.667,score,172.66666666666666,9
19,2.333,ggnull,559.5666666666666,1
19,2.333,gnull,534.8000000000001,2
19,2.333,hc,530.5999999999999,3
19,2.333,ghc,526.9000000000001,4
19,2.333,bj,475.5,5
19,2.333,ghcFull,473.5333333333333,6
19,2.333,fdr,421.6666666666667,7
19,2.333,minP,406.6666666666667,8
19,2.333,score,400.73333333333335,9
19,2.667,ggnull,837.3666666666667,1
19,2.667,gnull,813.2666666666667,2
19,2.667,ghc,795.9333333333334,3
19,2.667,hc,791.5333333333333,4
19,2.667,bj,775.3,5
19,2.667,ghcFull,757.0,6
19,2.667,fdr,677.9666666666667,7
19,2.667,minP,651.7333333333333,8
19,2.667,score,566.8,9
7,2.222,ggnull,190.20000000000002,1
7,2.222,ghcFull,176.36666666666667,2
7,2.222,fdr,166.26666666666668,3
7,2.222,minP,164.23333333333335,4
7,2.222,gnull,153.79999999999998,5
7,2.222,ghc,151.16666666666669,6
7,2.222,hc,146.23333333333332,7
7,2.222,bj,125.26666666666667,8
7,2.222,score,119.7,9
7,2.778,ggnull,472.03333333333336,1
7,2.778,ghcFull,438.8,2
7,2.778,fdr,408.9,3
7,2.778,minP,399.56666666666666,4
7,2.778,gnull,352.46666666666664,5
7,2.778,ghc,328.29999999999995,6
7,2.778,bj,324.8333333333333,7
7,2.778,hc,292.3,8
7,2.778,score,183.33333333333331,9
19,2.222,ggnull,460.53333333333336,1
19,2.222,gnull,445.79999999999995,2
19,2.222,hc,444.5,3
19,2.222,ghc,438.7333333333333,4
19,2.222,ghcFull,389.53333333333336,5
19,2.222,bj,386.26666666666665,6
19,2.222,score,346.43333333333334,7
19,2.222,fdr,344.6666666666667,8
19,2.222,minP,332.73333333333335,9
19,2.778,ggnull,899.1,1
19,2.778,gnull,877.3,2
19,2.778,ghc,862.5,3
19,2.778,hc,855.9666666666667,4
19,2.778,bj,851.4000000000001,5
19,2.778,ghcFull,828.8,6
19,2.778,fdr,755.0,7
19,2.778,minP,729.2333333333332,8
19,2.778,score,621.5333333333334,9
7,2.889,ggnull,545.6333333333333,1
7,2.889,ghcFull,508.26666666666665,2
7,2.889,fdr,477.96666666666664,3
7,2.889,minP,467.46666666666664,4
7,2.889,gnull,417.8666666666667,5
7,2.889,bj,388.9666666666667,6
7,2.889,ghc,385.1,7
7,2.889,hc,337.4,8
7,2.889,score,197.5,9
19,2.111,ggnull,378.6333333333333,1
19,2.111,hc,368.6333333333333,2
19,2.111,gnull,367.23333333333335,3
19,2.111,ghc,356.8666666666667,4
19,2.111,ghcFull,315.7,5
19,2.111,bj,309.1333333333333,6
19,2.111,score,301.2666666666667,7
19,2.111,fdr,282.93333333333334,8
19,2.111,minP,275.73333333333335,9
7,3.0,ggnull,620.9,1
7,3.0,ghcFull,582.0999999999999,2
7,3.0,fdr,546.5333333333333,3
7,3.0,minP,532.9666666666667,4
7,3.0,gnull,483.56666666666666,5
7,3.0,bj,454.8333333333333,6
7,3.0,ghc,439.7,7
7,3.0,hc,386.90000000000003,8
7,3.0,score,217.76666666666665,9
19,2.0,hc,306.93333333333334,1
19,2.0,gnull,304.1333333333333,2
19,2.0,ggnull,303.4,3
19,2.0,ghc,289.0666666666667,4
19,2.0,score,263.7333333333333,5
19,2.0,ghcFull,254.86666666666667,6
19,2.0,bj,246.7,7
19,2.0,fdr,229.5,8
19,2.0,minP,223.03333333333333,9
4,2.444,ggnull,177.0666666666667,1
4,2.444,ghcFull,172.7,2
4,2.444,fdr,166.33333333333334,3
4,2.444,minP,163.9333333333333,4
4,2.444,gnull,129.89999999999998,5
4,2.444,ghc,122.23333333333333,6
4,2.444,hc,115.06666666666666,7
4,2.444,bj,113.4,8
4,2.444,score,96.96666666666667,9
2,2.333,hc,1.0,1-8
2,2.333,gnull,1.0,1-8
2,2.333,bj,1.0,1-8
2,2.333,fdr,1.0,1-8
2,2.333,minP,1.0,1-8
2,2.333,score,1.0,1-8
2,2.333,ggnull,1.0,1-8
2,2.333,ghc,1.0,1-8
4,2.556,ggnull,210.79999999999998,1
4,2.556,ghcFull,205.03333333333333,2
4,2.556,fdr,196.70000000000002,3
4,2.556,minP,193.83333333333334,4
4,2.556,gnull,147.13333333333333,5
4,2.556,ghc,144.26666666666665,6
4,2.556,hc,129.20000000000002,7
4,2.556,bj,129.13333333333333,8
4,2.556,score,100.03333333333333,9
2,2.444,hc,1.0,1-8
2,2.444,gnull,1.0,1-8
2,2.444,bj,1.0,1-8
2,2.444,fdr,1.0,1-8
2,2.444,minP,1.0,1-8
2,2.444,score,1.0,1-8
2,2.444,ggnull,1.0,1-8
2,2.444,ghc,1.0,1-8
22,2.444,ggnull,730.1666666666666,1
22,2.444,gnull,720.5,2
22,2.444,hc,711.5,3
22,2.444,ghc,706.9,4
22,2.444,bj,670.5666666666666,5
22,2.444,ghcFull,629.8333333333334,6
22,2.444,fdr,554.4,7
22,2.444,score,538.8666666666667,8
22,2.444,minP,530.8000000000001,9
22,2.556,ggnull,816.0666666666667,1
22,2.556,gnull,804.7666666666667,2
22,2.556,hc,793.1333333333333,3
22,2.556,ghc,792.1,4
22,2.556,bj,763.3,5
22,2.556,ghcFull,722.0,6
22,2.556,fdr,639.0666666666667,7
22,2.556,minP,612.7333333333333,8
22,2.556,score,600.8333333333334,9
4,2.333,ggnull,148.0666666666667,1
4,2.333,ghcFull,143.66666666666666,2
4,2.333,fdr,138.9,3
4,2.333,minP,137.43333333333334,4
4,2.333,gnull,115.56666666666666,5
4,2.333,ghc,111.53333333333333,6
4,2.333,hc,107.80000000000001,7
4,2.333,bj,96.86666666666667,8
4,2.333,score,90.26666666666667,9
4,2.667,ggnull,249.16666666666669,1
4,2.667,ghcFull,240.63333333333333,2
4,2.667,fdr,231.83333333333334,3
4,2.667,minP,228.73333333333335,4
4,2.667,gnull,170.36666666666667,5
4,2.667,ghc,158.70000000000002,6
4,2.667,bj,152.13333333333335,7
4,2.667,hc,141.4,8
4,2.667,score,104.23333333333333,9
2,2.556,hc,1.0,1-8
2,2.556,gnull,1.0,1-8
2,2.556,bj,1.0,1-8
2,2.556,fdr,1.0,1-8
2,2.556,minP,1.0,1-8
2,2.556,score,1.0,1-8
2,2.556,ggnull,1.0,1-8
2,2.556,ghc,1.0,1-8
22,2.333,ggnull,631.3666666666667,1
22,2.333,gnull,629.5333333333333,2
22,2.333,hc,620.8333333333334,3
22,2.333,ghc,610.0666666666666,4
22,2.333,bj,567.9333333333333,5
22,2.333,ghcFull,533.3333333333334,6
22,2.333,score,480.73333333333335,7
22,2.333,fdr,467.1,8
22,2.333,minP,449.93333333333334,9
22,2.667,ggnull,891.8666666666667,1
22,2.667,gnull,884.4333333333333,2
22,2.667,hc,871.1333333333333,3
22,2.667,ghc,868.1333333333333,4
22,2.667,bj,855.1999999999999,5
22,2.667,ghcFull,814.9,6
22,2.667,fdr,733.1999999999999,7
22,2.667,minP,704.2,8
22,2.667,score,672.6999999999999,9
24,2.778,hc,1000.0,1-8
24,2.778,gnull,1000.0,1-8
24,2.778,bj,1000.0,1-8
24,2.778,fdr,1000.0,1-8
24,2.778,minP,1000.0,1-8
24,2.778,score,1000.0,1-8
24,2.778,ggnull,1000.0,1-8
24,2.778,ghc,1000.0,1-8
4,2.778,ggnull,298.6333333333333,1
4,2.778,ghcFull,286.0666666666667,2
4,2.778,fdr,275.8,3
4,2.778,minP,271.1666666666667,4
4,2.778,gnull,199.93333333333334,5
4,2.778,ghc,182.23333333333332,6
4,2.778,bj,181.43333333333334,7
4,2.778,hc,158.70000000000002,8
4,2.778,score,110.43333333333332,9
22,2.222,ggnull,530.3,1
22,2.222,gnull,526.2666666666667,2
22,2.222,hc,522.0333333333333,3
22,2.222,ghc,508.6666666666667,4
22,2.222,bj,463.7,5
22,2.222,ghcFull,440.2333333333333,6
22,2.222,score,420.8333333333333,7
22,2.222,fdr,388.79999999999995,8
22,2.222,minP,374.4666666666667,9
22,2.778,ggnull,937.7333333333333,1
