eps,mu,Type,power,r
19,3.0,bj,1000.0,1-8
19,3.0,fdr,1000.0,1-8
19,3.0,minP,1000.0,1-8
19,3.0,score,1000.0,1-8
19,3.0,ggnull,1000.0,1-8
19,3.0,ghc,1000.0,1-8
22,3.0,hc,1000.0,1-8
22,3.0,gnull,1000.0,1-8
22,3.0,bj,1000.0,1-8
22,3.0,fdr,1000.0,1-8
22,3.0,minP,1000.0,1-8
22,3.0,score,1000.0,1-8
22,3.0,ggnull,1000.0,1-8
22,3.0,ghc,1000.0,1-8
25,3.0,hc,1000.0,1-8
25,3.0,gnull,1000.0,1-8
25,3.0,bj,1000.0,1-8
25,3.0,fdr,1000.0,1-8
25,3.0,minP,1000.0,1-8
25,3.0,score,1000.0,1-8
25,3.0,ggnull,1000.0,1-8
25,3.0,ghc,1000.0,1-8
28,3.0,hc,1000.0,1-8
28,3.0,gnull,1000.0,1-8
28,3.0,bj,1000.0,1-8
28,3.0,fdr,1000.0,1-8
28,3.0,minP,1000.0,1-8
28,3.0,score,1000.0,1-8
28,3.0,ggnull,1000.0,1-8
28,3.0,ghc,1000.0,1-8
14,2.0,ggnull,215.4,1
14,2.0,gnull,202.03333333333333,2
14,2.0,hc,201.0,3
14,2.0,ghc,199.0,4
14,2.0,ghcFull,191.93333333333334,5
14,2.0,fdr,178.66666666666666,6
14,2.0,score,176.16666666666666,7
14,2.0,minP,174.2,8
14,2.0,bj,158.36666666666665,9
14,3.0,ggnull,885.7,1
14,3.0,ghcFull,835.4333333333334,2
14,3.0,gnull,832.4666666666667,3
14,3.0,ghc,814.6999999999999,4
14,3.0,bj,804.1666666666667,5
14,3.0,hc,782.5666666666666,6
14,3.0,fdr,776.3,7
14,3.0,minP,754.5,8
14,3.0,score,470.8,9
16,2.0,ggnull,235.93333333333334,1
16,2.0,hc,223.36666666666665,2
16,2.0,gnull,222.53333333333333,3
16,2.0,ghc,222.39999999999998,4
16,2.0,ghcFull,207.93333333333334,5
16,2.0,score,197.0,6
16,2.0,fdr,193.43333333333334,7
16,2.0,minP,188.96666666666667,8
16,2.0,bj,175.03333333333336,9
16,3.0,ggnull,923.8,1
16,3.0,gnull,894.0666666666667,2
16,3.0,ghcFull,878.4333333333333,3
16,3.0,ghc,878.1999999999999,4
16,3.0,bj,872.7333333333333,5
16,3.0,hc,859.7,6
16,3.0,fdr,818.3333333333334,7
16,3.0,minP,795.9666666666667,8
16,3.0,score,555.3000000000001,9
11,2.444,ggnull,390.6666666666667,1
11,2.444,ghcFull,352.3666666666667,2
11,2.444,fdr,325.1333333333333,3
11,2.444,ghc,322.66666666666663,4
11,2.444,minP,317.4666666666667,5
11,2.444,gnull,310.2,6
11,2.444,hc,292.56666666666666,7
11,2.444,bj,268.93333333333334,8
11,2.444,score,206.7,9
11,2.556,ggnull,466.56666666666666,1
11,2.556,ghcFull,423.70000000000005,2
11,2.556,fdr,388.76666666666665,3
11,2.556,ghc,382.5,4
11,2.556,minP,379.8666666666667,5
11,2.556,gnull,375.16666666666663,6
11,2.556,hc,347.26666666666665,7
11,2.556,bj,331.93333333333334,8
11,2.556,score,230.83333333333334,9
19,2.444,ggnull,624.8666666666667,1
19,2.444,ghc,592.6,2
19,2.444,gnull,584.3000000000001,3
19,2.444,hc,577.2666666666667,4
19,2.444,ghcFull,539.5333333333333,5
19,2.444,bj,523.5666666666666,6
19,2.444,fdr,476.3666666666667,7
19,2.444,minP,460.06666666666666,8
19,2.444,score,409.1333333333333,9
19,2.556,ggnull,716.9666666666667,1
19,2.556,ghc,678.1333333333333,2
19,2.556,gnull,674.1333333333333,3
19,2.556,hc,661.8000000000001,4
19,2.556,ghcFull,630.8000000000001,5
19,2.556,bj,625.1,6
19,2.556,fdr,563.0666666666667,7
19,2.556,minP,541.5333333333333,8
19,2.556,score,456.8666666666666,9
11,2.333,ggnull,325.0,1
11,2.333,ghcFull,296.56666666666666,2
11,2.333,fdr,274.26666666666665,3
11,2.333,ghc,269.9,4
11,2.333,minP,269.1,5
11,2.333,gnull,260.2333333333333,6
11,2.333,hc,248.56666666666666,7
11,2.333,bj,219.20000000000002,8
11,2.333,score,188.83333333333331,9
11,2.667,ggnull,557.2,1
11,2.667,ghcFull,502.6666666666667,2
11,2.667,fdr,462.2,3
11,2.667,gnull,455.3666666666666,4
11,2.667,ghc,455.03333333333336,5
11,2.667,minP,449.43333333333334,6
11,2.667,hc,414.4,7
11,2.667,bj,413.3333333333333,8
11,2.667,score,255.13333333333333,9
19,2.333,ggnull,525.7666666666668,1
19,2.333,ghc,497.5333333333333,2
19,2.333,gnull,492.2666666666667,3
19,2.333,hc,488.3,4
19,2.333,ghcFull,449.2,5
19,2.333,bj,432.46666666666664,6
19,2.333,fdr,399.0,7
19,2.333,minP,385.8666666666667,8
19,2.333,score,360.43333333333334,9
19,2.667,ggnull,806.5,1
19,2.667,gnull,769.3666666666667,2
19,2.667,ghc,768.6333333333333,3
19,2.667,hc,749.2666666666667,4
19,2.667,bj,728.9,5
19,2.667,ghcFull,727.0333333333333,6
19,2.667,fdr,652.7333333333333,7
19,2.667,minP,629.5,8
19,2.667,score,516.5666666666666,9
11,2.222,ggnull,263.1666666666667,1
11,2.222,ghcFull,239.13333333333333,2
11,2.222,ghc,222.1,3
11,2.222,fdr,221.63333333333333,4
11,2.222,gnull,218.53333333333333,5
11,2.222,minP,216.96666666666667,6
11,2.222,hc,210.9,7
11,2.222,bj,178.16666666666666,8
11,2.222,score,169.5,9
11,2.778,ggnull,638.6333333333334,1
11,2.778,ghcFull,582.5333333333333,2
11,2.778,fdr,531.5666666666666,3
11,2.778,gnull,530.9666666666667,4
11,2.778,ghc,530.2333333333333,5
11,2.778,minP,516.7333333333333,6
11,2.778,bj,487.9,7
11,2.778,hc,481.23333333333335,8
11,2.778,score,282.26666666666665,9
19,2.222,ggnull,428.73333333333335,1
19,2.222,gnull,402.6,2
19,2.222,ghc,402.53333333333336,3
19,2.222,hc,400.26666666666665,4
19,2.222,ghcFull,366.56666666666666,5
19,2.222,bj,343.9,6
19,2.222,fdr,326.56666666666666,7
19,2.222,minP,317.56666666666666,8
19,2.222,score,315.8,9
19,2.778,ggnull,875.1999999999999,1
19,2.778,gnull,849.0666666666666,2
19,2.778,ghc,842.2333333333332,3
19,2.778,hc,826.0333333333333,4
19,2.778,bj,819.7333333333333,5
19,2.778,ghcFull,810.4,6
19,2.778,fdr,737.1,7
19,2.778,minP,712.3333333333334,8
19,2.778,score,566.5333333333333,9
22,2.889,hc,1000.0,1-8
22,2.889,gnull,1000.0,1-8
22,2.889,bj,1000.0,1-8
22,2.889,fdr,1000.0,1-8
22,2.889,minP,1000.0,1-8
22,2.889,score,1000.0,1-8
22,2.889,ggnull,1000.0,1-8
22,2.889,ghc,1000.0,1-8
25,2.889,hc,1000.0,1-8
25,2.889,gnull,1000.0,1-8
25,2.889,bj,1000.0,1-8
25,2.889,fdr,1000.0,1-8
25,2.889,minP,1000.0,1-8
25,2.889,score,1000.0,1-8
25,2.889,ggnull,1000.0,1-8
25,2.889,ghc,1000.0,1-8
28,2.889,hc,1000.0,1-8
28,2.889,gnull,1000.0,1-8
28,2.889,bj,1000.0,1-8
28,2.889,fdr,1000.0,1-8
28,2.889,minP,1000.0,1-8
28,2.889,score,1000.0,1-8
28,2.889,ggnull,1000.0,1-8
28,2.889,ghc,1000.0,1-8
11,2.111,ggnull,215.53333333333333,1
11,2.111,ghcFull,193.20000000000002,2
11,2.111,ghc,184.73333333333332,3
11,2.111,fdr,181.56666666666666,4
11,2.111,minP,178.7,5
11,2.111,hc,178.03333333333333,6
11,2.111,gnull,177.13333333333333,7
11,2.111,score,153.06666666666666,8
11,2.111,bj,144.03333333333336,9
8,2.0,hc,1.0,1-8
8,2.0,gnull,1.0,1-8
8,2.0,bj,1.0,1-8
8,2.0,fdr,1.0,1-8
8,2.0,minP,1.0,1-8
8,2.0,score,1.0,1-8
8,2.0,ggnull,1.0,1-8
8,2.0,ghc,1.0,1-8
5,2.0,hc,1.0,1-8
5,2.0,gnull,1.0,1-8
5,2.0,bj,1.0,1-8
5,2.0,fdr,1.0,1-8
5,2.0,minP,1.0,1-8
5,2.0,score,1.0,1-8
5,2.0,ggnull,1.0,1-8
5,2.0,ghc,1.0,1-8
2,2.0,hc,1.0,1-8
2,2.0,gnull,1.0,1-8
2,2.0,bj,1.0,1-8
2,2.0,fdr,1.0,1-8
2,2.0,minP,1.0,1-8
2,2.0,score,1.0,1-8
2,2.0,ggnull,1.0,1-8
2,2.0,ghc,1.0,1-8
11,2.889,ggnull,717.4000000000001,1
11,2.889,ghcFull,662.4,2
11,2.889,gnull,615.8000000000001,3
11,2.889,fdr,612.2333333333333,4
11,2.889,ghc,601.3666666666667,5
11,2.889,minP,594.6333333333333,6
11,2.889,bj,576.7666666666667,7
11,2.889,hc,553.5333333333333,8
11,2.889,score,315.26666666666665,9
19,2.111,ggnull,354.3666666666667,1
19,2.111,gnull,338.03333333333336,2
19,2.111,hc,336.06666666666666,3
19,2.111,ghc,335.26666666666665,4
19,2.111,ghcFull,301.23333333333335,5
19,2.111,score,281.6,6
19,2.111,bj,277.7,7
19,2.111,fdr,269.8333333333333,8
19,2.111,minP,263.56666666666666,9
19,2.889,ggnull,927.9666666666667,1
19,2.889,gnull,909.8666666666667,2
19,2.889,ghc,900.1333333333333,3
19,2.889,hc,889.5333333333333,4
19,2.889,bj,888.2,5
19,2.889,ghcFull,874.7333333333333,6
19,2.889,fdr,806.4666666666667,7
19,2.889,minP,781.2666666666667,8
19,2.889,score,623.4333333333333,9
11,2.0,ggnull,173.83333333333334,1
11,2.0,ghcFull,159.20000000000002,2
11,2.0,ghc,154.6,3
11,2.0,fdr,152.13333333333335,4
11,2.0,minP,150.5,5
11,2.0,gnull,149.63333333333335,6
11,2.0,hc,148.60000000000002,7
11,2.0,score,137.5,8
11,2.0,bj,116.83333333333333,9
11,3.0,ggnull,791.4333333333333,1
11,3.0,ghcFull,739.1999999999999,2
11,3.0,gnull,697.8333333333333,3
11,3.0,fdr,686.5333333333333,4
11,3.0,minP,668.9333333333334,5
11,3.0,ghc,668.6666666666666,6
11,3.0,bj,663.4333333333333,7
11,3.0,hc,619.9333333333333,8
11,3.0,score,340.56666666666666,9
19,2.0,ggnull,278.96666666666664,1
19,2.0,hc,270.43333333333334,2
19,2.0,gnull,269.73333333333335,3
19,2.0,ghc,266.4666666666667,4
19,2.0,score,240.93333333333334,5
19,2.0,ghcFull,240.36666666666667,6
19,2.0,fdr,219.03333333333333,7
19,2.0,bj,217.53333333333333,8
19,2.0,minP,214.03333333333333,9
8,2.444,ggnull,298.0,1
8,2.444,ghcFull,278.6333333333333,2
8,2.444,fdr,261.06666666666666,3
8,2.444,minP,256.43333333333334,4
8,2.444,ghc,226.76666666666668,5
8,2.444,gnull,219.20000000000002,6
8,2.444,hc,201.33333333333334,7
8,2.444,bj,187.20000000000002,8
8,2.444,score,148.13333333333333,9
8,2.556,ggnull,357.23333333333335,1
8,2.556,ghcFull,329.3333333333333,2
8,2.556,fdr,307.8666666666667,3
8,2.556,minP,301.6333333333333,4
8,2.556,ghc,268.7,5
8,2.556,gnull,268.40000000000003,6
8,2.556,hc,237.6,7
8,2.556,bj,232.43333333333334,8
8,2.556,score,167.26666666666668,9
22,2.444,ggnull,693.6,1
22,2.444,gnull,678.6999999999999,2
22,2.444,ghc,675.1,3
22,2.444,hc,669.6666666666666,4
22,2.444,bj,622.2666666666667,5
22,2.444,ghcFull,601.9666666666667,6
22,2.444,fdr,531.4,7
22,2.444,minP,511.03333333333336,8
22,2.444,score,493.3,9
22,2.556,ggnull,790.2666666666667,1
22,2.556,gnull,771.8000000000001,2
22,2.556,ghc,765.2333333333333,3
22,2.556,hc,762.2,4
22,2.556,bj,727.0,5
22,2.556,ghcFull,698.9333333333333,6
22,2.556,fdr,622.1666666666666,7
22,2.556,minP,598.3666666666667,8
22,2.556,score,552.5333333333333,9
8,2.333,ggnull,245.36666666666667,1
8,2.333,ghcFull,229.8,2
8,2.333,fdr,216.76666666666665,3
8,2.333,minP,212.7,4
8,2.333,ghc,194.1,5
8,2.333,gnull,190.4,6
8,2.333,hc,179.16666666666666,7
8,2.333,bj,157.9,8
8,2.333,score,141.1,9
5,2.222,hc,1.0,1-8
5,2.222,gnull,1.0,1-8
5,2.222,bj,1.0,1-8
5,2.222,fdr,1.0,1-8
5,2.222,minP,1.0,1-8
5,2.222,score,1.0,1-8
5,2.222,ggnull,1.0,1-8
5,2.222,ghc,1.0,1-8
5,2.111,hc,1.0,1-8
5,2.111,gnull,1.0,1-8
5,2.111,bj,1.0,1-8
5,2.111,fdr,1.0,1-8
5,2.111,minP,1.0,1-8
5,2.111,score,1.0,1-8
5,2.111,ggnull,1.0,1-8
5,2.111,ghc,1.0,1-8
2,2.222,hc,1.0,1-8
2,2.222,gnull,1.0,1-8
2,2.222,bj,1.0,1-8
2,2.222,fdr,1.0,1-8
2,2.222,minP,1.0,1-8
2,2.222,score,1.0,1-8
2,2.222,ggnull,1.0,1-8
2,2.222,ghc,1.0,1-8
2,2.111,hc,1.0,1-8
2,2.111,gnull,1.0,1-8
2,2.111,bj,1.0,1-8
2,2.111,fdr,1.0,1-8
2,2.111,minP,1.0,1-8
2,2.111,score,1.0,1-8
2,2.111,ggnull,1.0,1-8
2,2.111,ghc,1.0,1-8
8,2.667,ggnull,422.1666666666667,1
8,2.667,ghcFull,394.8,2
8,2.667,fdr,368.70000000000005,3
8,2.667,minP,359.8333333333333,4
8,2.667,gnull,316.93333333333334,5
8,2.667,ghc,316.7333333333333,6
8,2.667,bj,285.93333333333334,7
8,2.667,hc,276.2,8
8,2.667,score,176.16666666666666,9
22,2.333,ggnull,595.0,1
22,2.333,gnull,581.4333333333334,2
22,2.333,hc,581.0333333333333,3
22,2.333,ghc,580.5333333333333,4
22,2.333,bj,518.4333333333333,5
22,2.333,ghcFull,504.93333333333334,6
22,2.333,fdr,444.26666666666665,7
22,2.333,score,437.0,8
22,2.333,minP,427.70000000000005,9
22,2.667,ggnull,867.7666666666667,1
22,2.667,gnull,851.5666666666667,2
22,2.667,ghc,844.9666666666667,3
22,2.667,hc,837.4333333333334,4
22,2.667,bj,819.4666666666667,5
22,2.667,ghcFull,789.2666666666667,6
22,2.667,fdr,707.5333333333333,7
22,2.667,minP,680.0666666666667,8
22,2.667,score,615.8000000000001,9
25,2.778,hc,1000.0,1-8
25,2.778,gnull,1000.0,1-8
25,2.778,bj,1000.0,1-8
25,2.778,fdr,1000.0,1-8
25,2.778,minP,1000.0,1-8
25,2.778,score,1000.0,1-8
25,2.778,ggnull,1000.0,1-8
25,2.778,ghc,1000.0,1-8
28,2.778,hc,1000.0,1-8
28,2.778,gnull,1000.0,1-8
28,2.778,bj,1000.0,1-8
28,2.778,fdr,1000.0,1-8
28,2.778,minP,1000.0,1-8
28,2.778,score,1000.0,1-8
28,2.778,ggnull,1000.0,1-8
28,2.778,ghc,1000.0,1-8
8,2.222,ggnull,200.6,1
8,2.222,ghcFull,187.20000000000002,2
8,2.222,fdr,176.76666666666665,3
8,2.222,minP,174.63333333333333,4
8,2.222,ghc,162.73333333333335,5
8,2.222,gnull,156.16666666666669,6
8,2.222,hc,151.23333333333332,7
8,2.222,bj,127.90000000000002,8
8,2.222,score,125.36666666666666,9
8,2.778,ggnull,496.59999999999997,1
8,2.778,ghcFull,460.8333333333333,2
8,2.778,fdr,433.16666666666663,3
8,2.778,minP,424.0,4
8,2.778,gnull,372.6333333333333,5
8,2.778,ghc,368.93333333333334,6
8,2.778,bj,338.5,7
8,2.778,hc,316.53333333333336,8
8,2.778,score,190.86666666666665,9
22,2.222,ggnull,492.8666666666667,1
22,2.222,hc,487.93333333333334,2
22,2.222,gnull,483.0,3
22,2.222,ghc,481.3333333333333,4
22,2.222,bj,416.8333333333333,5
22,2.222,ghcFull,413.6,6
22,2.222,score,383.3666666666667,7
22,2.222,fdr,366.20000000000005,8
22,2.222,minP,353.8,9
22,2.778,ggnull,925.4,1
22,2.778,gnull,915.1666666666666,2
22,2.778,ghc,908.8666666666667,3
22,2.778,hc,901.7666666666668,4
22,2.778,bj,893.5999999999999,5
22,2.778,ghcFull,860.7666666666667,6
22,2.778,fdr,785.2333333333333,7
22,2.778,minP,756.4666666666666,8
22,2.778,score,675.9,9
8,2.111,ggnull,165.3,1
8,2.111,ghcFull,153.79999999999998,2
8,2.111,fdr,145.73333333333332,3
8,2.111,minP,143.93333333333334,4
8,2.111,ghc,140.86666666666667,5
8,2.111,gnull,134.13333333333333,6
8,2.111,hc,132.53333333333333,7
8,2.111,score,119.13333333333333,8
8,2.111,bj,105.93333333333334,9
8,2.889,ggnull,574.3333333333334,1
8,2.889,ghcFull,535.5666666666666,2
8,2.889,fdr,500.90000000000003,3
8,2.889,minP,490.59999999999997,4
8,2.889,gnull,444.93333333333334,5
8,2.889,ghc,426.3666666666667,6
8,2.889,bj,412.8333333333333,7
8,2.889,hc,367.66666666666663,8
8,2.889,score,209.73333333333332,9
22,2.111,hc,405.4,1
22,2.111,gnull,402.96666666666664,2
22,2.111,ggnull,396.3666666666666,3
22,2.111,ghc,395.8,4
22,2.111,bj,339.0,5
22,2.111,score,335.8333333333333,6
22,2.111,ghcFull,334.53333333333336,7
22,2.111,fdr,296.5333333333333,8
22,2.111,minP,289.0,9
8,3.0,ggnull,654.4333333333333,1
8,3.0,ghcFull,614.0333333333333,2
8,3.0,fdr,575.0333333333333,3
8,3.0,minP,559.3000000000001,4
8,3.0,gnull,521.1333333333333,5
8,3.0,ghc,495.93333333333334,6
8,3.0,bj,491.09999999999997,7
8,3.0,hc,430.16666666666663,8
8,3.0,score,234.36666666666667,9
22,2.0,hc,329.3666666666666,1
22,2.0,gnull,325.8666666666667,2
22,2.0,ghc,318.1333333333333,3
22,2.0,ggnull,314.8666666666667,4
22,2.0,score,289.7,5
22,2.0,ghcFull,267.8333333333333,6
22,2.0,bj,263.9666666666667,7
22,2.0,fdr,241.0666666666667,8
22,2.0,minP,235.4,9
5,2.444,ggnull,206.96666666666667,1
5,2.444,ghcFull,197.4,2
5,2.444,fdr,187.53333333333333,3
5,2.444,minP,184.76666666666665,4
5,2.444,ghc,147.16666666666666,5
5,2.444,gnull,144.8,6
5,2.444,hc,128.96666666666667,7
5,2.444,bj,126.1,8
5,2.444,score,103.66666666666667,9
2,2.333,hc,1.0,1-8
2,2.333,gnull,1.0,1-8
2,2.333,bj,1.0,1-8
2,2.333,fdr,1.0,1-8
2,2.333,minP,1.0,1-8
2,2.333,score,1.0,1-8
2,2.333,ggnull,1.0,1-8
2,2.333,ghc,1.0,1-8
5,2.556,ggnull,238.1,1
5,2.556,ghcFull,230.73333333333335,2
5,2.556,fdr,221.4,3
5,2.556,minP,218.13333333333335,4
5,2.556,gnull,168.46666666666664,5
5,2.556,ghc,167.43333333333334,6
5,2.556,hc,146.76666666666665,7
5,2.556,bj,145.26666666666665,8
5,2.556,score,111.4,9
2,2.444,hc,1.0,1-8
2,2.444,gnull,1.0,1-8
2,2.444,bj,1.0,1-8
2,2.444,fdr,1.0,1-8
2,2.444,minP,1.0,1-8
2,2.444,score,1.0,1-8
2,2.444,ggnull,1.0,1-8
2,2.444,ghc,1.0,1-8
25,2.444,ggnull,758.9666666666667,1
25,2.444,gnull,758.6,2
25,2.444,hc,754.0333333333333,3
25,2.444,ghc,747.9333333333334,4
25,2.444,bj,708.8,5
25,2.444,ghcFull,658.8666666666667,6
25,2.444,fdr,576.8,7
25,2.444,score,574.1333333333334,8
25,2.444,minP,553.3333333333334,9
25,2.556,ggnull,844.5333333333333,1
25,2.556,gnull,841.8666666666667,2
25,2.556,hc,836.7,3
25,2.556,ghc,832.8,4
25,2.556,bj,803.2666666666667,5
25,2.556,ghcFull,751.1,6
25,2.556,fdr,661.5666666666666,7
25,2.556,score,644.9,8
25,2.556,minP,633.7,9
5,2.333,ggnull,164.89999999999998,1
5,2.333,ghcFull,162.23333333333335,2
5,2.333,fdr,156.29999999999998,3
5,2.333,minP,154.03333333333333,4
5,2.333,ghc,130.96666666666667,5
5,2.333,gnull,120.43333333333334,6
5,2.333,hc,114.73333333333333,7
5,2.333,bj,103.33333333333333,8
5,2.333,score,95.60000000000001,9
5,2.667,ggnull,286.1333333333333,1
5,2.667,ghcFull,274.53333333333336,2
5,2.667,fdr,263.0,3
5,2.667,minP,259.6333333333333,4
5,2.667,gnull,189.9,5
5,2.667,ghc,189.70000000000002,6
5,2.667,bj,168.83333333333334,7
5,2.667,hc,159.93333333333334,8
5,2.667,score,113.4,9
25,2.333,gnull,661.2666666666667,1
25,2.333,hc,660.6999999999999,2
25,2.333,ggnull,655.8666666666667,3
25,2.333,ghc,650.6666666666666,4
25,2.333,bj,599.0666666666666,5
25,2.333,ghcFull,557.5666666666666,6
25,2.333,score,512.7,7
25,2.333,fdr,484.06666666666666,8
25,2.333,minP,464.56666666666666,9
25,2.667,ggnull,914.5666666666666,1
25,2.667,gnull,910.5333333333333,2
25,2.667,ghc,903.3,3
25,2.667,hc,902.6333333333333,4
25,2.667,bj,886.1333333333333,5
25,2.667,ghcFull,841.7333333333333,6
25,2.667,fdr,757.9,7
25,2.667,minP,729.1999999999999,8
25,2.667,score,701.9666666666666,9
5,2.778,ggnull,337.26666666666665,1
5,2.778,ghcFull,324.3333333333333,2
5,2.778,fdr,312.0,3
5,2.778,minP,307.33333333333337,4
5,2.778,gnull,229.0,5
5,2.778,ghc,217.83333333333331,6
5,2.778,bj,208.3,7
5,2.778,hc,184.06666666666666,8
5,2.778,score,125.46666666666667,9
25,2.222,hc,563.0,1
25,2.222,gnull,556.0666666666667,2
25,2.222,ggnull,552.8666666666666,3
25,2.222,ghc,547.9666666666667,4
25,2.222,bj,486.46666666666664,5
25,2.222,ghcFull,458.5,6
25,2.222,score,448.4666666666667,7
25,2.222,fdr,400.0,8
25,2.222,minP,384.9666666666667,9
5,2.889,ggnull,398.03333333333336,1
5,2.889,ghcFull,383.6333333333333,2
