eps,mu,Type,power,r
14,2.889,hc,1000.0,1-8
14,2.889,gnull,1000.0,1-8
14,2.889,bj,1000.0,1-8
14,2.889,fdr,1000.0,1-8
14,2.889,minP,1000.0,1-8
14,2.889,score,1000.0,1-8
14,2.889,ggnull,1000.0,1-8
14,2.889,ghc,1000.0,1-8
15,2.889,hc,1000.0,1-8
15,2.889,gnull,1000.0,1-8
15,2.889,bj,1000.0,1-8
15,2.889,fdr,1000.0,1-8
15,2.889,minP,1000.0,1-8
15,2.889,score,1000.0,1-8
15,2.889,ggnull,1000.0,1-8
15,2.889,ghc,1000.0,1-8
17,2.889,hc,1000.0,1-8
17,2.889,gnull,1000.0,1-8
17,2.889,bj,1000.0,1-8
17,2.889,fdr,1000.0,1-8
17,2.889,minP,1000.0,1-8
17,2.889,score,1000.0,1-8
17,2.889,ggnull,1000.0,1-8
17,2.889,ghc,1000.0,1-8
7,2.111,ggnull,251.63333333333333,1
7,2.111,ghcFull,230.7,2
7,2.111,fdr,214.29999999999998,3
7,2.111,minP,211.2,4
7,2.111,gnull,203.46666666666667,5
7,2.111,ghc,199.3,6
7,2.111,hc,185.1,7
7,2.111,score,177.0,8
7,2.111,bj,171.76666666666668,9
7,2.889,ggnull,724.7333333333333,1
7,2.889,ghcFull,684.4,2
7,2.889,fdr,636.3666666666667,3
7,2.889,minP,621.2333333333333,4
7,2.889,gnull,614.9333333333333,5
7,2.889,bj,587.3000000000001,6
7,2.889,ghc,538.1666666666666,7
7,2.889,hc,480.3,8
7,2.889,score,382.56666666666666,9
12,2.111,ggnull,423.7666666666667,1
12,2.111,gnull,380.5,2
12,2.111,ghc,370.3,3
12,2.111,hc,360.56666666666666,4
12,2.111,ghcFull,357.06666666666666,5
12,2.111,score,339.1666666666667,6
12,2.111,bj,334.1666666666667,7
12,2.111,fdr,318.79999999999995,8
12,2.111,minP,308.8666666666667,9
12,2.889,ggnull,931.7333333333333,1
12,2.889,gnull,898.9,2
12,2.889,ghcFull,886.3666666666667,3
12,2.889,bj,880.7666666666667,4
12,2.889,ghc,863.1999999999999,5
12,2.889,hc,839.5,6
12,2.889,fdr,826.0333333333333,7
12,2.889,minP,805.2,8
12,2.889,score,725.7,9
7,2.0,ggnull,210.33333333333334,1
7,2.0,ghcFull,190.06666666666666,2
7,2.0,fdr,177.13333333333333,3
7,2.0,gnull,176.83333333333334,4
7,2.0,ghc,175.6,5
7,2.0,minP,174.23333333333332,6
7,2.0,hc,166.26666666666668,7
7,2.0,score,160.6,8
7,2.0,bj,147.46666666666667,9
7,3.0,ggnull,794.8666666666667,1
7,3.0,ghcFull,753.2666666666667,2
7,3.0,fdr,706.8666666666667,3
7,3.0,minP,691.1333333333333,4
7,3.0,gnull,689.4666666666667,5
7,3.0,bj,667.8,6
7,3.0,ghc,598.9666666666667,7
7,3.0,hc,539.7333333333332,8
7,3.0,score,428.6333333333333,9
12,2.0,ggnull,343.2,1
12,2.0,gnull,310.0333333333333,2
12,2.0,ghc,303.3666666666667,3
12,2.0,hc,297.1333333333334,4
12,2.0,ghcFull,294.23333333333335,5
12,2.0,score,289.0666666666667,6
12,2.0,fdr,266.3666666666666,7
12,2.0,bj,262.4666666666667,8
12,2.0,minP,259.76666666666665,9
5,2.444,ggnull,321.83333333333337,1
5,2.444,ghcFull,305.4,2
5,2.444,fdr,289.0666666666667,3
5,2.444,minP,284.56666666666666,4
5,2.444,gnull,240.26666666666665,5
5,2.444,ghc,223.6,6
5,2.444,bj,216.33333333333331,7
5,2.444,hc,197.66666666666666,8
5,2.444,score,173.7,9
5,2.556,ggnull,376.66666666666663,1
5,2.556,ghcFull,358.46666666666664,2
5,2.556,fdr,338.73333333333335,3
5,2.556,minP,333.3666666666666,4
5,2.556,gnull,278.3,5
5,2.556,bj,255.96666666666667,6
5,2.556,ghc,251.1,7
5,2.556,hc,220.56666666666666,8
5,2.556,score,189.23333333333335,9
14,2.444,ggnull,754.4,1
14,2.444,gnull,707.0333333333333,2
14,2.444,ghc,687.6,3
14,2.444,hc,668.9666666666667,4
14,2.444,bj,664.7333333333332,5
14,2.444,ghcFull,661.3,6
14,2.444,score,596.2666666666667,7
14,2.444,fdr,583.3333333333334,8
14,2.444,minP,562.2,9
14,2.556,ggnull,832.7333333333333,1
14,2.556,gnull,786.6666666666666,2
14,2.556,ghc,765.8333333333334,3
14,2.556,bj,754.1666666666666,4
14,2.556,ghcFull,751.4333333333333,5
14,2.556,hc,746.6,6
14,2.556,fdr,674.9666666666667,7
14,2.556,score,660.4333333333333,8
14,2.556,minP,653.3666666666667,9
5,2.333,ggnull,269.53333333333336,1
5,2.333,ghcFull,259.53333333333336,2
5,2.333,fdr,245.96666666666667,3
5,2.333,minP,242.5,4
5,2.333,gnull,204.6,5
5,2.333,ghc,196.53333333333333,6
5,2.333,bj,179.86666666666667,7
5,2.333,hc,171.53333333333333,8
5,2.333,score,157.16666666666669,9
5,2.667,ggnull,441.33333333333337,1
5,2.667,ghcFull,420.8333333333333,2
5,2.667,fdr,395.9666666666667,3
5,2.667,minP,388.8666666666667,4
5,2.667,gnull,329.1,5
5,2.667,bj,305.70000000000005,6
5,2.667,ghc,287.6,7
5,2.667,hc,246.56666666666666,8
5,2.667,score,207.1,9
14,2.333,ggnull,670.0,1
14,2.333,gnull,621.7,2
14,2.333,ghc,605.4000000000001,3
14,2.333,hc,586.6333333333333,4
14,2.333,bj,576.2,5
14,2.333,ghcFull,572.0,6
14,2.333,score,534.3666666666667,7
14,2.333,fdr,504.2,8
14,2.333,minP,485.6666666666667,9
14,2.667,ggnull,891.7,1
14,2.667,gnull,854.6666666666667,2
14,2.667,ghc,832.7,3
14,2.667,bj,831.2666666666668,4
14,2.667,ghcFull,823.1333333333334,5
14,2.667,hc,814.3666666666667,6
14,2.667,fdr,748.0333333333333,7
14,2.667,minP,722.8333333333334,8
14,2.667,score,719.6666666666666,9
15,2.778,hc,1000.0,1-8
15,2.778,gnull,1000.0,1-8
15,2.778,bj,1000.0,1-8
15,2.778,fdr,1000.0,1-8
15,2.778,minP,1000.0,1-8
15,2.778,score,1000.0,1-8
15,2.778,ggnull,1000.0,1-8
15,2.778,ghc,1000.0,1-8
17,2.778,hc,1000.0,1-8
17,2.778,gnull,1000.0,1-8
17,2.778,bj,1000.0,1-8
17,2.778,fdr,1000.0,1-8
17,2.778,minP,1000.0,1-8
17,2.778,score,1000.0,1-8
17,2.778,ggnull,1000.0,1-8
17,2.778,ghc,1000.0,1-8
5,2.222,ggnull,227.56666666666666,1
5,2.222,ghcFull,215.93333333333334,2
5,2.222,fdr,204.4,3
5,2.222,minP,201.96666666666667,4
5,2.222,gnull,171.5,5
5,2.222,ghc,167.56666666666666,6
5,2.222,hc,150.33333333333334,7
5,2.222,bj,149.29999999999998,8
5,2.222,score,143.06666666666666,9
4,2.111,hc,1.0,1-8
4,2.111,gnull,1.0,1-8
4,2.111,bj,1.0,1-8
4,2.111,fdr,1.0,1-8
4,2.111,minP,1.0,1-8
4,2.111,score,1.0,1-8
4,2.111,ggnull,1.0,1-8
4,2.111,ghc,1.0,1-8
4,2.0,hc,1.0,1-8
4,2.0,gnull,1.0,1-8
4,2.0,bj,1.0,1-8
4,2.0,fdr,1.0,1-8
4,2.0,minP,1.0,1-8
4,2.0,score,1.0,1-8
4,2.0,ggnull,1.0,1-8
4,2.0,ghc,1.0,1-8
2,2.111,hc,1.0,1-8
2,2.111,gnull,1.0,1-8
2,2.111,bj,1.0,1-8
2,2.111,fdr,1.0,1-8
2,2.111,minP,1.0,1-8
2,2.111,score,1.0,1-8
2,2.111,ggnull,1.0,1-8
2,2.111,ghc,1.0,1-8
2,2.0,hc,1.0,1-8
2,2.0,gnull,1.0,1-8
2,2.0,bj,1.0,1-8
2,2.0,fdr,1.0,1-8
2,2.0,minP,1.0,1-8
2,2.0,score,1.0,1-8
2,2.0,ggnull,1.0,1-8
2,2.0,ghc,1.0,1-8
5,2.778,ggnull,504.06666666666666,1
5,2.778,ghcFull,486.46666666666664,2
5,2.778,fdr,457.4666666666667,3
5,2.778,minP,449.2333333333333,4
5,2.778,gnull,377.8666666666667,5
5,2.778,bj,355.2,6
5,2.778,ghc,325.3666666666667,7
5,2.778,hc,277.1,8
5,2.778,score,230.56666666666666,9
14,2.222,ggnull,573.6666666666666,1
14,2.222,gnull,529.1,2
14,2.222,ghc,521.8000000000001,3
14,2.222,hc,505.93333333333334,4
14,2.222,ghcFull,485.5,5
14,2.222,bj,479.1333333333334,6
14,2.222,score,469.8666666666667,7
14,2.222,fdr,427.70000000000005,8
14,2.222,minP,414.8333333333333,9
14,2.778,ggnull,935.4333333333334,1
14,2.778,gnull,910.0,2
14,2.778,bj,893.6666666666667,3
14,2.778,ghc,885.1333333333333,4
14,2.778,ghcFull,882.9666666666667,5
14,2.778,hc,871.4666666666666,6
14,2.778,fdr,812.5666666666666,7
14,2.778,minP,788.2,8
14,2.778,score,779.5,9
5,2.111,ggnull,191.26666666666668,1
5,2.111,ghcFull,181.9,2
5,2.111,fdr,173.1,3
5,2.111,minP,170.46666666666667,4
5,2.111,gnull,150.4,5
5,2.111,ghc,144.46666666666667,6
5,2.111,hc,133.66666666666666,7
5,2.111,bj,129.46666666666667,8
5,2.111,score,129.39999999999998,9
5,2.889,ggnull,568.5666666666667,1
5,2.889,ghcFull,544.1333333333333,2
5,2.889,fdr,514.5333333333333,3
5,2.889,minP,504.49999999999994,4
5,2.889,gnull,440.33333333333337,5
5,2.889,bj,418.26666666666665,6
5,2.889,ghc,357.6666666666667,7
5,2.889,hc,305.9,8
5,2.889,score,251.26666666666668,9
14,2.111,ggnull,485.70000000000005,1
14,2.111,gnull,448.53333333333336,2
14,2.111,ghc,441.2333333333333,3
14,2.111,hc,429.56666666666666,4
14,2.111,score,413.76666666666665,5
14,2.111,ghcFull,404.26666666666665,6
14,2.111,bj,395.8333333333333,7
14,2.111,fdr,358.6666666666667,8
14,2.111,minP,348.1,9
5,2.0,ggnull,162.56666666666666,1
5,2.0,ghcFull,151.53333333333333,2
5,2.0,fdr,143.66666666666666,3
5,2.0,minP,142.03333333333333,4
5,2.0,ghc,131.89999999999998,5
5,2.0,gnull,131.39999999999998,6
5,2.0,hc,123.13333333333333,7
5,2.0,score,121.16666666666667,8
5,2.0,bj,111.0,9
5,3.0,ggnull,639.9,1
5,3.0,ghcFull,617.0666666666666,2
5,3.0,fdr,583.2666666666668,3
5,3.0,minP,571.8333333333333,4
5,3.0,gnull,503.16666666666663,5
5,3.0,bj,484.3,6
5,3.0,ghc,406.1,7
5,3.0,hc,346.6666666666667,8
5,3.0,score,278.73333333333335,9
14,2.0,ggnull,399.8666666666667,1
14,2.0,gnull,373.09999999999997,2
14,2.0,ghc,367.0,3
14,2.0,hc,358.46666666666664,4
14,2.0,score,356.3666666666667,5
14,2.0,ghcFull,335.06666666666666,6
14,2.0,bj,322.66666666666663,7
14,2.0,fdr,294.0,8
14,2.0,minP,285.6333333333333,9
4,2.444,ggnull,265.29999999999995,1
4,2.444,ghcFull,259.3666666666667,2
4,2.444,fdr,246.83333333333331,3
4,2.444,minP,243.56666666666666,4
4,2.444,gnull,188.86666666666665,5
4,2.444,ghc,173.86666666666667,6
4,2.444,bj,169.33333333333334,7
4,2.444,hc,151.29999999999998,8
4,2.444,score,139.0,9
4,2.556,ggnull,315.76666666666665,1
4,2.556,ghcFull,305.23333333333335,2
4,2.556,fdr,288.8,3
4,2.556,minP,284.26666666666665,4
4,2.556,gnull,223.89999999999998,5
4,2.556,bj,205.23333333333332,6
4,2.556,ghc,196.70000000000002,7
4,2.556,hc,172.06666666666666,8
4,2.556,score,154.1,9
15,2.444,ggnull,789.4333333333333,1
15,2.444,gnull,744.5333333333334,2
15,2.444,ghc,730.1333333333333,3
15,2.444,hc,712.4666666666667,4
15,2.444,bj,705.9333333333333,5
15,2.444,ghcFull,694.1,6
15,2.444,score,645.0333333333333,7
15,2.444,fdr,613.2666666666667,8
15,2.444,minP,590.8666666666667,9
15,2.556,ggnull,860.1,1
15,2.556,gnull,823.5,2
15,2.556,ghc,805.5666666666666,3
15,2.556,bj,793.4333333333333,4
15,2.556,hc,787.0666666666667,5
15,2.556,ghcFull,777.5666666666666,6
15,2.556,score,704.6,7
15,2.556,fdr,692.5666666666667,8
15,2.556,minP,667.1666666666667,9
17,2.667,hc,1000.0,1-8
17,2.667,gnull,1000.0,1-8
17,2.667,bj,1000.0,1-8
17,2.667,fdr,1000.0,1-8
17,2.667,minP,1000.0,1-8
17,2.667,score,1000.0,1-8
17,2.667,ggnull,1000.0,1-8
17,2.667,ghc,1000.0,1-8
4,2.333,ggnull,226.6,1
4,2.333,ghcFull,220.83333333333331,2
4,2.333,fdr,209.73333333333332,3
4,2.333,minP,207.73333333333332,4
4,2.333,gnull,169.76666666666668,5
4,2.333,ghc,153.53333333333333,6
4,2.333,bj,149.79999999999998,7
4,2.333,hc,138.9,8
4,2.333,score,131.6,9
2,2.222,hc,1.0,1-8
2,2.222,gnull,1.0,1-8
2,2.222,bj,1.0,1-8
2,2.222,fdr,1.0,1-8
2,2.222,minP,1.0,1-8
2,2.222,score,1.0,1-8
2,2.222,ggnull,1.0,1-8
2,2.222,ghc,1.0,1-8
4,2.667,ggnull,362.09999999999997,1
4,2.667,ghcFull,354.96666666666664,2
4,2.667,fdr,337.1666666666667,3
4,2.667,minP,332.4,4
4,2.667,gnull,258.53333333333336,5
4,2.667,bj,241.13333333333333,6
4,2.667,ghc,221.03333333333333,7
4,2.667,hc,188.79999999999998,8
4,2.667,score,163.8,9
15,2.333,ggnull,706.8,1
15,2.333,gnull,662.9333333333334,2
15,2.333,ghc,650.3666666666667,3
15,2.333,hc,630.3,4
15,2.333,bj,614.1,5
15,2.333,ghcFull,604.9,6
15,2.333,score,578.0,7
15,2.333,fdr,530.4666666666667,8
15,2.333,minP,511.3666666666666,9
15,2.667,ggnull,914.6999999999999,1
15,2.667,gnull,887.5666666666666,2
15,2.667,ghc,866.4666666666667,3
15,2.667,bj,865.5666666666667,4
15,2.667,hc,852.1999999999999,5
15,2.667,ghcFull,848.8333333333334,6
15,2.667,score,769.8666666666667,7
15,2.667,fdr,769.1333333333333,8
15,2.667,minP,743.5,9
4,2.222,ggnull,193.13333333333333,1
4,2.222,ghcFull,185.5,2
4,2.222,fdr,178.33333333333334,3
4,2.222,minP,176.13333333333333,4
4,2.222,gnull,147.86666666666667,5
4,2.222,ghc,137.86666666666667,6
4,2.222,bj,128.63333333333333,7
4,2.222,hc,127.1,8
4,2.222,score,120.46666666666667,9
4,2.778,ggnull,418.43333333333334,1
4,2.778,ghcFull,408.53333333333336,2
4,2.778,fdr,391.4666666666667,3
4,2.778,minP,384.9666666666667,4
4,2.778,gnull,298.5,5
4,2.778,bj,281.6333333333333,6
4,2.778,ghc,247.66666666666669,7
4,2.778,hc,209.03333333333333,8
4,2.778,score,174.63333333333333,9
15,2.222,ggnull,608.6333333333333,1
15,2.222,gnull,568.7666666666667,2
15,2.222,ghc,558.1,3
15,2.222,hc,545.9666666666667,4
15,2.222,bj,519.9333333333334,5
15,2.222,ghcFull,509.6000000000001,6
15,2.222,score,509.1333333333333,7
15,2.222,fdr,447.2333333333333,8
15,2.222,minP,431.8666666666667,9
4,2.889,ggnull,477.6,1
4,2.889,ghcFull,464.6333333333333,2
4,2.889,fdr,444.16666666666663,3
4,2.889,minP,436.43333333333334,4
4,2.889,gnull,343.8,5
4,2.889,bj,328.0,6
4,2.889,ghc,276.4666666666667,7
