eps,mu,Type,power,r
2,2.222,ggnull,171.46666666666667,4
2,2.222,gnull,145.36666666666667,5
2,2.222,bj,134.3,6
2,2.222,score,126.86666666666666,7
2,2.222,ghc,117.56666666666666,8
2,2.222,hc,111.13333333333334,9
2,2.778,ghcFull,390.8333333333333,1
2,2.778,fdr,379.1333333333333,2
2,2.778,minP,374.3666666666667,3
2,2.778,ggnull,340.3333333333333,4
2,2.778,gnull,273.2,5
2,2.778,bj,269.9,6
2,2.778,score,198.76666666666668,7
2,2.778,ghc,160.26666666666668,8
2,2.778,hc,146.7,9
3,2.222,ghcFull,263.1666666666667,1
3,2.222,fdr,249.96666666666667,2
3,2.222,ggnull,247.1,3
3,2.222,minP,244.86666666666667,4
3,2.222,gnull,204.9,5
3,2.222,bj,188.76666666666668,6
3,2.222,score,183.36666666666667,7
3,2.222,ghc,166.46666666666667,8
3,2.222,hc,154.5,9
3,2.778,ghcFull,525.6666666666666,1
3,2.778,fdr,501.9666666666667,2
3,2.778,minP,492.96666666666664,3
3,2.778,ggnull,485.46666666666664,4
3,2.778,gnull,408.46666666666664,5
3,2.778,bj,398.4666666666667,6
3,2.778,score,320.1333333333333,7
3,2.778,ghc,254.2,8
3,2.778,hc,233.9,9
2,2.111,ghcFull,168.9,1
2,2.111,fdr,161.8,2
2,2.111,minP,159.93333333333334,3
2,2.111,ggnull,152.7,4
2,2.111,gnull,131.3,5
2,2.111,bj,118.5,6
2,2.111,score,118.1,7
2,2.111,ghc,111.36666666666667,8
2,2.111,hc,105.33333333333333,9
2,2.889,ghcFull,438.90000000000003,1
2,2.889,fdr,426.7666666666667,2
2,2.889,minP,421.6666666666667,3
2,2.889,ggnull,381.66666666666663,4
2,2.889,gnull,307.0,5
2,2.889,bj,304.70000000000005,6
2,2.889,score,216.6,7
2,2.889,ghc,169.73333333333335,8
2,2.889,hc,155.43333333333334,9
3,2.111,ghcFull,229.06666666666666,1
3,2.111,fdr,218.46666666666667,2
3,2.111,minP,215.73333333333332,3
3,2.111,ggnull,213.9,4
3,2.111,gnull,181.79999999999998,5
3,2.111,score,168.26666666666668,6
3,2.111,bj,164.96666666666667,7
3,2.111,ghc,149.9,8
3,2.111,hc,142.03333333333333,9
2,2.0,hc,1.0,1-8
2,2.0,gnull,1.0,1-8
2,2.0,bj,1.0,1-8
2,2.0,fdr,1.0,1-8
2,2.0,minP,1.0,1-8
2,2.0,score,1.0,1-8
2,2.0,ggnull,1.0,1-8
2,2.0,ghc,1.0,1-8
3,2.889,ghcFull,585.9666666666666,1
3,2.889,fdr,561.1333333333333,2
3,2.889,minP,549.9666666666667,3
3,2.889,ggnull,544.2333333333333,4
3,2.889,gnull,464.23333333333335,5
3,2.889,bj,455.8666666666666,6
3,2.889,score,350.1666666666667,7
3,2.889,ghc,276.2,8
3,2.889,hc,252.06666666666666,9
2,3.0,ghcFull,495.2666666666667,1
2,3.0,fdr,482.0,2
2,3.0,minP,475.5,3
2,3.0,ggnull,431.8666666666667,4
2,3.0,gnull,349.0333333333333,5
2,3.0,bj,346.8666666666667,6
2,3.0,score,230.16666666666666,7
2,3.0,ghc,178.03333333333333,8
2,3.0,hc,162.39999999999998,9
3,2.0,ghcFull,197.5,1
3,2.0,fdr,188.6,2
3,2.0,ggnull,185.93333333333334,3
3,2.0,minP,185.79999999999998,4
3,2.0,gnull,163.26666666666668,5
3,2.0,score,154.46666666666667,6
3,2.0,bj,143.46666666666667,7
3,2.0,ghc,139.7,8
3,2.0,hc,135.03333333333333,9
3,3.0,ghcFull,641.0666666666667,1
3,3.0,fdr,614.1999999999999,2
3,3.0,minP,605.4333333333334,3
3,3.0,ggnull,594.8333333333334,4
3,3.0,gnull,513.7666666666667,5
3,3.0,bj,507.83333333333337,6
3,3.0,score,381.6,7
3,3.0,ghc,294.6666666666667,8
3,3.0,hc,268.4666666666667,9
