eps,mu,Type,power,r
21,2.667,ggnull,798.8333333333333,1
21,2.667,gnull,765.9333333333334,2
21,2.667,ghc,758.6333333333333,3
21,2.667,hc,754.8333333333334,4
21,2.667,bj,727.1666666666666,5
21,2.667,ghcFull,713.3000000000001,6
21,2.667,fdr,640.3,7
21,2.667,minP,615.0666666666666,8
21,2.667,score,491.20000000000005,9
17,2.222,ggnull,347.8666666666667,1
17,2.222,ghc,307.46666666666664,2
17,2.222,gnull,306.66666666666663,3
17,2.222,hc,306.0333333333333,4
17,2.222,ghcFull,299.06666666666666,5
17,2.222,fdr,274.7,6
17,2.222,minP,268.2,7
17,2.222,bj,257.29999999999995,8
17,2.222,score,233.53333333333333,9
17,2.778,ggnull,790.6666666666666,1
17,2.778,gnull,732.4333333333334,2
17,2.778,ghc,724.7333333333333,3
17,2.778,ghcFull,714.3000000000001,4
17,2.778,hc,701.6333333333333,5
17,2.778,bj,693.3000000000001,6
17,2.778,fdr,651.0666666666667,7
17,2.778,minP,627.0666666666666,8
17,2.778,score,412.3,9
21,2.222,ggnull,417.76666666666665,1
21,2.222,hc,399.26666666666665,2
21,2.222,gnull,394.9,3
21,2.222,ghc,389.79999999999995,4
21,2.222,ghcFull,355.23333333333335,5
21,2.222,bj,336.9333333333333,6
21,2.222,fdr,321.7333333333333,7
21,2.222,minP,311.2666666666667,8
21,2.222,score,303.3666666666667,9
21,2.778,ggnull,871.1999999999999,1
21,2.778,gnull,850.4333333333334,2
21,2.778,ghc,837.8,3
21,2.778,hc,832.8,4
21,2.778,bj,819.6333333333333,5
21,2.778,ghcFull,798.7666666666667,6
21,2.778,fdr,724.7,7
21,2.778,minP,697.6,8
21,2.778,score,550.5,9
25,2.889,hc,1000.0,1-8
25,2.889,gnull,1000.0,1-8
25,2.889,bj,1000.0,1-8
25,2.889,fdr,1000.0,1-8
25,2.889,minP,1000.0,1-8
25,2.889,score,1000.0,1-8
25,2.889,ggnull,1000.0,1-8
25,2.889,ghc,1000.0,1-8
25,3.0,hc,1000.0,1-8
25,3.0,gnull,1000.0,1-8
25,3.0,bj,1000.0,1-8
25,3.0,fdr,1000.0,1-8
25,3.0,minP,1000.0,1-8
25,3.0,score,1000.0,1-8
25,3.0,ggnull,1000.0,1-8
25,3.0,ghc,1000.0,1-8
28,2.889,hc,1000.0,1-8
28,2.889,gnull,1000.0,1-8
28,2.889,bj,1000.0,1-8
28,2.889,fdr,1000.0,1-8
28,2.889,minP,1000.0,1-8
28,2.889,score,1000.0,1-8
28,2.889,ggnull,1000.0,1-8
28,2.889,ghc,1000.0,1-8
28,3.0,hc,1000.0,1-8
28,3.0,gnull,1000.0,1-8
28,3.0,bj,1000.0,1-8
28,3.0,fdr,1000.0,1-8
28,3.0,minP,1000.0,1-8
28,3.0,score,1000.0,1-8
28,3.0,ggnull,1000.0,1-8
28,3.0,ghc,1000.0,1-8
32,2.889,hc,1000.0,1-8
32,2.889,gnull,1000.0,1-8
32,2.889,bj,1000.0,1-8
32,2.889,fdr,1000.0,1-8
32,2.889,minP,1000.0,1-8
32,2.889,score,1000.0,1-8
32,2.889,ggnull,1000.0,1-8
32,2.889,ghc,1000.0,1-8
32,3.0,hc,1000.0,1-8
32,3.0,gnull,1000.0,1-8
32,3.0,bj,1000.0,1-8
32,3.0,fdr,1000.0,1-8
32,3.0,minP,1000.0,1-8
32,3.0,score,1000.0,1-8
32,3.0,ggnull,1000.0,1-8
32,3.0,ghc,1000.0,1-8
36,2.889,hc,1000.0,1-8
36,2.889,gnull,1000.0,1-8
36,2.889,bj,1000.0,1-8
36,2.889,fdr,1000.0,1-8
36,2.889,minP,1000.0,1-8
36,2.889,score,1000.0,1-8
36,2.889,ggnull,1000.0,1-8
36,2.889,ghc,1000.0,1-8
36,3.0,hc,1000.0,1-8
36,3.0,gnull,1000.0,1-8
36,3.0,bj,1000.0,1-8
36,3.0,fdr,1000.0,1-8
36,3.0,minP,1000.0,1-8
36,3.0,score,1000.0,1-8
36,3.0,ggnull,1000.0,1-8
36,3.0,ghc,1000.0,1-8
17,2.111,ggnull,272.3666666666667,1
17,2.111,hc,250.96666666666667,2
17,2.111,gnull,250.66666666666666,3
17,2.111,ghc,244.5,4
17,2.111,ghcFull,240.26666666666665,5
17,2.111,fdr,222.5,6
17,2.111,minP,217.96666666666667,7
17,2.111,bj,205.93333333333334,8
17,2.111,score,205.8,9
17,2.889,ggnull,860.3,1
17,2.889,gnull,816.5666666666666,2
17,2.889,ghc,797.2,3
17,2.889,ghcFull,794.4333333333333,4
17,2.889,bj,786.1,5
17,2.889,hc,784.0333333333333,6
17,2.889,fdr,730.1,7
17,2.889,minP,705.4,8
17,2.889,score,460.9,9
21,3.0,hc,1000.0,1-8
21,3.0,gnull,1000.0,1-8
21,3.0,bj,1000.0,1-8
21,3.0,fdr,1000.0,1-8
21,3.0,minP,1000.0,1-8
21,3.0,score,1000.0,1-8
21,3.0,ggnull,1000.0,1-8
21,3.0,ghc,1000.0,1-8
21,2.111,ggnull,336.6,1
21,2.111,hc,328.3333333333333,2
21,2.111,gnull,322.7,3
21,2.111,ghc,317.16666666666663,4
21,2.111,ghcFull,282.26666666666665,5
21,2.111,bj,269.03333333333336,6
21,2.111,score,265.6,7
21,2.111,fdr,256.56666666666666,8
21,2.111,minP,250.1,9
21,2.889,ggnull,926.5333333333333,1
21,2.889,gnull,912.6,2
21,2.889,ghc,901.7666666666668,3
21,2.889,hc,897.9,4
21,2.889,bj,891.8000000000001,5
21,2.889,ghcFull,869.8333333333334,6
21,2.889,fdr,801.5333333333333,7
21,2.889,minP,773.4666666666666,8
21,2.889,score,606.0666666666666,9
17,2.0,ggnull,217.46666666666667,1
17,2.0,gnull,205.06666666666666,2
17,2.0,hc,204.6,3
17,2.0,ghc,197.26666666666668,4
17,2.0,ghcFull,193.0,5
17,2.0,score,182.2,6
17,2.0,fdr,181.29999999999998,7
17,2.0,minP,177.96666666666667,8
17,2.0,bj,161.46666666666667,9
17,3.0,ggnull,916.0666666666667,1
17,3.0,gnull,882.7666666666667,2
17,3.0,ghc,864.5,3
17,3.0,ghcFull,863.1,4
17,3.0,bj,861.2666666666667,5
17,3.0,hc,849.1666666666666,6
17,3.0,fdr,804.2,7
17,3.0,minP,781.1,8
17,3.0,score,509.16666666666663,9
21,2.0,ggnull,268.3333333333333,1
21,2.0,hc,263.3333333333333,2
21,2.0,gnull,262.0,3
21,2.0,ghc,248.96666666666667,4
21,2.0,score,232.43333333333334,5
21,2.0,ghcFull,231.6,6
21,2.0,fdr,213.13333333333335,7
21,2.0,bj,211.93333333333334,8
21,2.0,minP,208.3,9
13,2.444,ggnull,397.8666666666667,1
13,2.444,ghcFull,351.23333333333335,2
13,2.444,ghc,331.06666666666666,3
13,2.444,gnull,325.43333333333334,4
13,2.444,fdr,324.8333333333333,5
13,2.444,minP,317.56666666666666,6
13,2.444,hc,314.5,7
13,2.444,bj,283.56666666666666,8
13,2.444,score,212.73333333333332,9
13,2.556,ggnull,491.2666666666667,1
13,2.556,ghcFull,441.7,2
13,2.556,ghc,408.46666666666664,3
13,2.556,fdr,407.1333333333333,4
13,2.556,gnull,403.56666666666666,5
13,2.556,minP,395.6333333333333,6
13,2.556,hc,383.1,7
13,2.556,bj,362.3666666666667,8
13,2.556,score,238.56666666666666,9
25,2.444,ggnull,694.0,1
25,2.444,gnull,685.2,2
25,2.444,hc,684.6999999999999,3
25,2.444,ghc,675.2,4
25,2.444,bj,633.6,5
25,2.444,ghcFull,594.1999999999999,6
25,2.444,fdr,521.9333333333334,7
25,2.444,minP,501.26666666666665,8
25,2.444,score,487.59999999999997,9
25,2.556,ggnull,796.1,1
25,2.556,gnull,788.8666666666667,2
25,2.556,hc,783.6666666666666,3
25,2.556,ghc,774.3333333333334,4
25,2.556,bj,744.8666666666667,5
25,2.556,ghcFull,702.5666666666667,6
25,2.556,fdr,622.0333333333333,7
25,2.556,minP,597.1999999999999,8
25,2.556,score,549.6999999999999,9
13,2.333,ggnull,332.8,1
13,2.333,ghcFull,295.6333333333334,2
13,2.333,ghc,278.8,3
13,2.333,gnull,274.53333333333336,4
13,2.333,fdr,272.56666666666666,5
13,2.333,hc,267.23333333333335,6
13,2.333,minP,266.90000000000003,7
13,2.333,bj,235.5,8
13,2.333,score,193.73333333333335,9
13,2.667,ggnull,575.5666666666667,1
13,2.667,ghcFull,516.8000000000001,2
13,2.667,gnull,479.7,3
13,2.667,ghc,477.3666666666667,4
13,2.667,fdr,474.2,5
13,2.667,minP,461.3,6
13,2.667,hc,447.6333333333333,7
13,2.667,bj,437.93333333333334,8
13,2.667,score,265.2,9
25,2.333,ggnull,589.0,1
25,2.333,gnull,587.0333333333333,2
25,2.333,hc,586.0,3
25,2.333,ghc,568.8666666666667,4
25,2.333,bj,525.6999999999999,5
25,2.333,ghcFull,498.8666666666667,6
25,2.333,fdr,437.66666666666663,7
25,2.333,score,431.83333333333337,8
25,2.333,minP,418.9,9
25,2.667,ggnull,876.0,1
25,2.667,gnull,868.2666666666667,2
25,2.667,hc,861.7333333333333,3
25,2.667,ghc,856.2333333333332,4
25,2.667,bj,837.0999999999999,5
25,2.667,ghcFull,795.4666666666667,6
25,2.667,fdr,717.1999999999999,7
25,2.667,minP,689.8666666666667,8
25,2.667,score,614.0,9
28,2.778,hc,1000.0,1-8
28,2.778,gnull,1000.0,1-8
28,2.778,bj,1000.0,1-8
28,2.778,fdr,1000.0,1-8
28,2.778,minP,1000.0,1-8
28,2.778,score,1000.0,1-8
28,2.778,ggnull,1000.0,1-8
28,2.778,ghc,1000.0,1-8
32,2.778,hc,1000.0,1-8
32,2.778,gnull,1000.0,1-8
32,2.778,bj,1000.0,1-8
32,2.778,fdr,1000.0,1-8
32,2.778,minP,1000.0,1-8
32,2.778,score,1000.0,1-8
32,2.778,ggnull,1000.0,1-8
32,2.778,ghc,1000.0,1-8
36,2.778,hc,1000.0,1-8
36,2.778,gnull,1000.0,1-8
36,2.778,bj,1000.0,1-8
36,2.778,fdr,1000.0,1-8
36,2.778,minP,1000.0,1-8
36,2.778,score,1000.0,1-8
36,2.778,ggnull,1000.0,1-8
36,2.778,ghc,1000.0,1-8
13,2.222,ggnull,271.0,1
13,2.222,ghcFull,243.79999999999998,2
13,2.222,fdr,227.23333333333335,3
13,2.222,ghc,225.96666666666667,4
13,2.222,gnull,223.3,5
13,2.222,minP,222.16666666666669,6
13,2.222,hc,220.29999999999998,7
13,2.222,bj,185.83333333333331,8
13,2.222,score,170.63333333333333,9
13,2.778,ggnull,666.0333333333334,1
13,2.778,ghcFull,604.2333333333332,2
13,2.778,gnull,564.6999999999999,3
13,2.778,ghc,561.5666666666666,4
13,2.778,fdr,553.3000000000001,5
13,2.778,minP,537.6666666666666,6
13,2.778,bj,526.9000000000001,7
13,2.778,hc,521.8666666666667,8
13,2.778,score,290.6333333333334,9
25,2.222,hc,495.7,1
25,2.222,ggnull,487.70000000000005,2
25,2.222,gnull,487.1333333333333,3
25,2.222,ghc,469.23333333333335,4
25,2.222,bj,425.3,5
25,2.222,ghcFull,407.03333333333336,6
25,2.222,score,382.16666666666663,7
25,2.222,fdr,360.8,8
25,2.222,minP,348.1333333333333,9
25,2.778,ggnull,931.8333333333333,1
25,2.778,gnull,927.5,2
25,2.778,hc,920.2333333333333,3
25,2.778,ghc,919.1666666666667,4
25,2.778,bj,907.0666666666667,5
25,2.778,ghcFull,868.9,6
25,2.778,fdr,794.4666666666667,7
25,2.778,minP,765.4666666666666,8
25,2.778,score,668.3666666666667,9
13,2.111,ggnull,222.36666666666665,1
13,2.111,ghcFull,202.4,2
13,2.111,gnull,190.8,3
13,2.111,fdr,190.20000000000002,4
13,2.111,hc,187.43333333333334,5
13,2.111,minP,186.66666666666669,6
13,2.111,ghc,185.4,7
13,2.111,score,155.53333333333333,8
13,2.111,bj,154.43333333333334,9
10,2.0,hc,1.0,1-8
10,2.0,gnull,1.0,1-8
10,2.0,bj,1.0,1-8
10,2.0,fdr,1.0,1-8
10,2.0,minP,1.0,1-8
10,2.0,score,1.0,1-8
10,2.0,ggnull,1.0,1-8
10,2.0,ghc,1.0,1-8
6,2.0,hc,1.0,1-8
6,2.0,gnull,1.0,1-8
6,2.0,bj,1.0,1-8
6,2.0,fdr,1.0,1-8
6,2.0,minP,1.0,1-8
6,2.0,score,1.0,1-8
6,2.0,ggnull,1.0,1-8
6,2.0,ghc,1.0,1-8
2,2.0,hc,1.0,1-8
2,2.0,gnull,1.0,1-8
2,2.0,bj,1.0,1-8
2,2.0,fdr,1.0,1-8
2,2.0,minP,1.0,1-8
2,2.0,score,1.0,1-8
2,2.0,ggnull,1.0,1-8
2,2.0,ghc,1.0,1-8
13,2.889,ggnull,752.7666666666667,1
13,2.889,ghcFull,687.1666666666667,2
13,2.889,gnull,661.0333333333334,3
13,2.889,ghc,642.8666666666667,4
13,2.889,fdr,633.1,5
13,2.889,bj,625.7666666666667,6
13,2.889,minP,613.4333333333334,7
13,2.889,hc,607.3,8
13,2.889,score,324.79999999999995,9
25,2.111,hc,405.6333333333333,1
25,2.111,gnull,400.6333333333333,2
25,2.111,ggnull,393.8,3
25,2.111,ghc,383.53333333333336,4
25,2.111,bj,340.3666666666667,5
25,2.111,score,332.1666666666667,6
25,2.111,ghcFull,325.7,7
25,2.111,fdr,291.6333333333334,8
25,2.111,minP,283.06666666666666,9
13,2.0,ggnull,176.26666666666665,1
13,2.0,ghcFull,158.86666666666665,2
13,2.0,hc,157.70000000000002,3
13,2.0,gnull,156.16666666666669,4
13,2.0,ghc,154.73333333333332,5
13,2.0,fdr,151.53333333333333,6
13,2.0,minP,149.03333333333333,7
13,2.0,score,141.46666666666667,8
13,2.0,bj,124.39999999999999,9
13,3.0,ggnull,823.6666666666666,1
13,3.0,ghcFull,768.2333333333333,2
13,3.0,gnull,742.1999999999999,3
13,3.0,ghc,720.6666666666666,4
13,3.0,bj,712.3333333333334,5
13,3.0,fdr,711.2,6
13,3.0,minP,692.1666666666667,7
13,3.0,hc,683.3333333333334,8
13,3.0,score,358.3,9
25,2.0,hc,325.6,1
25,2.0,gnull,322.7333333333333,2
25,2.0,ggnull,307.2666666666667,3
25,2.0,ghc,298.96666666666664,4
25,2.0,score,279.46666666666664,5
25,2.0,bj,262.03333333333336,6
25,2.0,ghcFull,257.29999999999995,7
25,2.0,fdr,234.76666666666668,8
25,2.0,minP,229.13333333333333,9
10,2.444,ggnull,319.56666666666666,1
10,2.444,ghcFull,289.8666666666667,2
10,2.444,fdr,272.9,3
10,2.444,minP,267.23333333333335,4
10,2.444,ghc,248.46666666666667,5
10,2.444,gnull,246.96666666666667,6
10,2.444,hc,230.8,7
10,2.444,bj,214.5,8
10,2.444,score,163.23333333333335,9
10,2.556,ggnull,382.79999999999995,1
10,2.556,ghcFull,346.3666666666667,2
10,2.556,fdr,323.53333333333336,3
10,2.556,minP,316.53333333333336,4
10,2.556,ghc,293.8666666666667,5
10,2.556,gnull,289.6666666666667,6
10,2.556,hc,268.23333333333335,7
10,2.556,bj,255.23333333333332,8
10,2.556,score,175.3,9
28,2.444,gnull,764.0,1
28,2.444,hc,762.9333333333334,2
28,2.444,ggnull,753.0333333333333,3
28,2.444,ghc,741.9666666666667,4
28,2.444,bj,714.9666666666666,5
28,2.444,ghcFull,646.2,6
28,2.444,fdr,566.6333333333333,7
28,2.444,score,566.5,8
28,2.444,minP,543.6666666666666,9
28,2.556,gnull,850.0666666666666,1
28,2.556,hc,849.5,2
28,2.556,ggnull,845.4666666666667,3
28,2.556,ghc,834.6666666666666,4
28,2.556,bj,813.7333333333333,5
28,2.556,ghcFull,747.4,6
28,2.556,fdr,660.1333333333333,7
28,2.556,score,634.5333333333333,8
28,2.556,minP,631.4333333333333,9
32,2.667,hc,1000.0,1-8
32,2.667,gnull,1000.0,1-8
32,2.667,bj,1000.0,1-8
32,2.667,fdr,1000.0,1-8
32,2.667,minP,1000.0,1-8
32,2.667,score,1000.0,1-8
32,2.667,ggnull,1000.0,1-8
32,2.667,ghc,1000.0,1-8
36,2.667,hc,1000.0,1-8
36,2.667,gnull,1000.0,1-8
36,2.667,bj,1000.0,1-8
36,2.667,fdr,1000.0,1-8
36,2.667,minP,1000.0,1-8
36,2.667,score,1000.0,1-8
36,2.667,ggnull,1000.0,1-8
36,2.667,ghc,1000.0,1-8
10,2.333,ggnull,271.03333333333336,1
10,2.333,ghcFull,246.83333333333331,2
10,2.333,fdr,231.76666666666668,3
10,2.333,minP,227.89999999999998,4
10,2.333,ghc,207.03333333333336,5
10,2.333,gnull,204.9,6
10,2.333,hc,195.8,7
10,2.333,bj,174.3,8
10,2.333,score,145.7,9
10,2.667,ggnull,471.93333333333334,1
10,2.667,ghcFull,427.4,2
10,2.667,fdr,397.43333333333334,3
10,2.667,minP,387.1333333333333,4
10,2.667,gnull,363.3,5
10,2.667,ghc,357.93333333333334,6
10,2.667,bj,328.06666666666666,7
10,2.667,hc,323.76666666666665,8
10,2.667,score,198.1,9
28,2.333,hc,666.0666666666667,1
28,2.333,gnull,662.3333333333334,2
28,2.333,ggnull,648.1,3
28,2.333,ghc,639.5666666666666,4
28,2.333,bj,600.9666666666667,5
28,2.333,ghcFull,546.1666666666667,6
28,2.333,score,502.70000000000005,7
28,2.333,fdr,478.56666666666666,8
28,2.333,minP,459.0,9
28,2.667,gnull,914.2,1
28,2.667,ggnull,911.0333333333334,2
28,2.667,hc,909.4666666666667,3
28,2.667,ghc,902.8000000000001,4
28,2.667,bj,890.7333333333333,5
28,2.667,ghcFull,835.3000000000001,6
28,2.667,fdr,746.9333333333334,7
28,2.667,minP,718.6666666666666,8
28,2.667,score,689.3666666666667,9
10,2.222,ggnull,218.5,1
10,2.222,ghcFull,197.63333333333333,2
10,2.222,fdr,186.46666666666667,3
10,2.222,minP,183.76666666666665,4
10,2.222,ghc,178.23333333333332,5
10,2.222,gnull,171.63333333333333,6
10,2.222,hc,168.2,7
10,2.222,bj,143.33333333333334,8
10,2.222,score,133.3,9
6,2.111,hc,1.0,1-8
6,2.111,gnull,1.0,1-8
6,2.111,bj,1.0,1-8
6,2.111,fdr,1.0,1-8
6,2.111,minP,1.0,1-8
6,2.111,score,1.0,1-8
6,2.111,ggnull,1.0,1-8
6,2.111,ghc,1.0,1-8
2,2.111,hc,1.0,1-8
2,2.111,gnull,1.0,1-8
2,2.111,bj,1.0,1-8
2,2.111,fdr,1.0,1-8
2,2.111,minP,1.0,1-8
2,2.111,score,1.0,1-8
2,2.111,ggnull,1.0,1-8
2,2.111,ghc,1.0,1-8
10,2.778,ggnull,550.4666666666667,1
10,2.778,ghcFull,502.4333333333333,2
10,2.778,fdr,467.0,3
10,2.778,minP,455.2,4
10,2.778,gnull,427.6333333333333,5
10,2.778,ghc,420.73333333333335,6
10,2.778,bj,395.73333333333335,7
10,2.778,hc,376.6333333333333,8
10,2.778,score,211.83333333333334,9
28,2.222,hc,565.1333333333333,1
28,2.222,gnull,555.5,2
28,2.222,ggnull,538.8666666666667,3
28,2.222,ghc,535.3333333333334,4
28,2.222,bj,492.9,5
28,2.222,ghcFull,446.16666666666663,6
28,2.222,score,436.8666666666667,7
28,2.222,fdr,391.2,8
28,2.222,minP,376.33333333333337,9
10,2.111,ggnull,176.16666666666666,1
10,2.111,ghcFull,161.06666666666666,2
10,2.111,fdr,153.66666666666669,3
10,2.111,minP,150.83333333333334,4
10,2.111,gnull,145.0,5
10,2.111,ghc,144.96666666666667,6
10,2.111,hc,142.1,7
10,2.111,score,123.2,8
10,2.111,bj,115.66666666666667,9
10,2.889,ggnull,628.4,1
10,2.889,ghcFull,578.4333333333334,2
10,2.889,fdr,538.5666666666666,3
10,2.889,minP,523.3666666666667,4
10,2.889,gnull,505.5666666666667,5
10,2.889,ghc,488.43333333333334,6
10,2.889,bj,471.3333333333333,7
10,2.889,hc,441.33333333333337,8
10,2.889,score,229.73333333333335,9
28,2.111,hc,463.3,1
28,2.111,gnull,456.93333333333334,2
28,2.111,ggnull,435.83333333333337,3
28,2.111,ghc,430.66666666666663,4
28,2.111,bj,388.56666666666666,5
28,2.111,score,385.90000000000003,6
28,2.111,ghcFull,359.3,7
28,2.111,fdr,320.03333333333336,8
28,2.111,minP,310.3666666666667,9
10,3.0,ggnull,712.3000000000001,1
10,3.0,ghcFull,661.5666666666666,2
10,3.0,fdr,618.7333333333333,3
10,3.0,minP,601.3666666666667,4
10,3.0,gnull,590.0333333333333,5
10,3.0,ghc,562.7333333333333,6
10,3.0,bj,561.0333333333334,7
10,3.0,hc,514.3,8
10,3.0,score,258.4666666666667,9
28,2.0,hc,380.26666666666665,1
28,2.0,gnull,373.2333333333333,2
28,2.0,ggnull,351.5,3
28,2.0,ghc,346.0,4
28,2.0,score,331.6,5
28,2.0,bj,308.0,6
28,2.0,ghcFull,289.96666666666664,7
28,2.0,fdr,260.56666666666666,8
28,2.0,minP,252.86666666666667,9
6,2.444,ggnull,213.2,1
6,2.444,ghcFull,201.46666666666667,2
6,2.444,fdr,193.39999999999998,3
6,2.444,minP,189.63333333333333,4
6,2.444,ghc,151.26666666666665,5
6,2.444,gnull,150.86666666666667,6
6,2.444,hc,138.06666666666666,7
6,2.444,bj,130.06666666666666,8
6,2.444,score,108.86666666666667,9
2,2.333,hc,1.0,1-8
2,2.333,gnull,1.0,1-8
2,2.333,bj,1.0,1-8
2,2.333,fdr,1.0,1-8
2,2.333,minP,1.0,1-8
2,2.333,score,1.0,1-8
2,2.333,ggnull,1.0,1-8
2,2.333,ghc,1.0,1-8
2,2.222,hc,1.0,1-8
2,2.222,gnull,1.0,1-8
2,2.222,bj,1.0,1-8
2,2.222,fdr,1.0,1-8
2,2.222,minP,1.0,1-8
2,2.222,score,1.0,1-8
2,2.222,ggnull,1.0,1-8
2,2.222,ghc,1.0,1-8
6,2.556,ggnull,255.30000000000004,1
6,2.556,ghcFull,241.83333333333334,2
6,2.556,fdr,230.06666666666666,3
6,2.556,minP,226.0,4
6,2.556,ghc,178.73333333333332,5
6,2.556,gnull,177.2,6
6,2.556,hc,158.03333333333333,7
6,2.556,bj,154.46666666666667,8
6,2.556,score,113.9,9
32,2.444,hc,844.6666666666666,1
32,2.444,gnull,841.6333333333333,2
32,2.444,ghc,819.2666666666667,3
32,2.444,ggnull,815.6,4
32,2.444,bj,800.7333333333333,5
32,2.444,ghcFull,710.0999999999999,6
32,2.444,score,660.6333333333333,7
32,2.444,fdr,616.9333333333333,8
32,2.444,minP,589.5,9
32,2.556,hc,911.0666666666667,1
32,2.556,gnull,910.5333333333333,2
32,2.556,ghc,894.0,3
32,2.556,ggnull,890.9,4
32,2.556,bj,881.7,5
32,2.556,ghcFull,800.6666666666666,6
32,2.556,score,727.6666666666666,7
32,2.556,fdr,709.3666666666667,8
32,2.556,minP,679.2,9
6,2.333,ggnull,175.23333333333332,1
6,2.333,ghcFull,165.86666666666667,2
6,2.333,fdr,159.96666666666667,3
6,2.333,minP,157.93333333333334,4
6,2.333,gnull,129.66666666666669,5
6,2.333,ghc,128.36666666666665,6
6,2.333,hc,119.83333333333333,7
6,2.333,bj,109.66666666666666,8
6,2.333,score,98.4,9
6,2.667,ggnull,302.06666666666666,1
6,2.667,ghcFull,284.8,2
6,2.667,fdr,273.4333333333333,3
6,2.667,minP,268.3333333333333,4
6,2.667,ghc,202.03333333333333,5
6,2.667,gnull,201.03333333333333,6
6,2.667,bj,181.43333333333334,7
6,2.667,hc,176.5,8
6,2.667,score,121.33333333333333,9
32,2.333,hc,752.3,1
32,2.333,gnull,747.0,2
32,2.333,ghc,722.0999999999999,3
32,2.333,ggnull,716.1999999999999,4
32,2.333,bj,692.8,5
32,2.333,ghcFull,597.9,6
32,2.333,score,592.1333333333333,7
32,2.333,fdr,520.0666666666667,8
32,2.333,minP,497.83333333333337,9
6,2.222,ggnull,143.83333333333334,1
6,2.222,ghcFull,137.1,2
6,2.222,fdr,132.70000000000002,3
6,2.222,minP,131.1,4
6,2.222,ghc,111.33333333333334,5
6,2.222,gnull,109.0,6
6,2.222,hc,106.73333333333333,7
6,2.222,score,91.80000000000001,8
6,2.222,bj,91.23333333333333,9
6,2.778,ggnull,355.3333333333333,1
6,2.778,ghcFull,336.53333333333336,2
6,2.778,fdr,320.4666666666667,3
6,2.778,minP,313.90000000000003,4
6,2.778,gnull,244.13333333333335,5
6,2.778,ghc,235.3,6
6,2.778,bj,223.13333333333333,7
6,2.778,hc,204.23333333333332,8
6,2.778,score,130.53333333333333,9
32,2.222,hc,650.4,1
32,2.222,gnull,643.8333333333334,2
32,2.222,ghc,610.7333333333333,3
32,2.222,ggnull,601.0333333333333,4
32,2.222,bj,576.9666666666666,5
32,2.222,score,524.8333333333334,6
32,2.222,ghcFull,493.3,7
32,2.222,fdr,429.0333333333333,8
32,2.222,minP,411.6666666666667,9
6,2.889,ggnull,419.76666666666665,1
6,2.889,ghcFull,398.03333333333336,2
6,2.889,fdr,379.7,3
6,2.889,minP,370.56666666666666,4
6,2.889,gnull,284.3333333333333,5
6,2.889,ghc,265.3666666666666,6
