scenario,Type,.05,.01
mu: 0- eps: 0,ell_0.4_MC,0.14375,0.0475
mu: 0- eps: 0,ell_0.1_MC,0.13875,0.0475
mu: 0- eps: 0,ell_0.5_MC,0.14375,0.045
mu: 0- eps: 0,ell_0.3_MC,0.14125,0.04875
mu: 0- eps: 0,ell_0.2_MC,0.1375,0.045
